,JP_shortTitle,shortTitle,itemId,title,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,TotalCounts
76,,leica m mount,223575603093,LEITZ minolta CL Rangefinder Leica M Mount Body Only From Japan #386,449.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
79,,leica m from,352727533182,【TOP MINT】 MINOLTA M Rokkor 90mm f4 w/Hood For CL CLE Leica M from JAPAN  #379,229.99,USD,JP,3323,Lenses,StoreInventory,Used,
80,,leica m2 35mm,273956118131,EXC+++ Leica M2 35mm Film Rangefinder Camera w/ Cap Strap From Japan F/S #9309,942.15,USD,JP,15230,Film Cameras,FixedPrice,Used,
84,,"""rare near mint",202728513821,"""RARE NEAR MINT in BOX""Leica M6 0.72 35mm Rangefinder Film Camera Silver #2687",2095.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
14,,leica m w/caps,273961921513,Mint Carl Zeiss C Sonnar 50mm f1.5 ZM T* For Leica M w/Caps From Japan F/S #1560,778.98,USD,JP,3323,Lenses,FixedPrice,Used,
15,,leica screw mount,264422029438,【EXC++++】Canon 7 Rangefinder Camera Leica Screw Mount L39 From Japan #316,79.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
17,,leica screw mount,254303330848,Canon 50mm F1.8 Leica Screw Mount LTM M39 SN278161,51.8,USD,JP,3323,Lenses,StoreInventory,Used,
20,,voigtlander nokton 40mm,202682607041,"Voigtlander Nokton 40mm F/1.4 Classic  VM  Leica-M M6 M7 etc ""Excellent++"" #2626",375.0,USD,JP,3323,Lenses,StoreInventory,Used,
21,,leica sofort 19100,113818380134,Leica Sofort 19100 Compact Film Camera,379.22,USD,JP,15230,Film Cameras,FixedPrice,Used,
25,,leica screw mount,202647963248,"""TOP MINT""Voigtlander Super Wide Heliar 15mm f/4.5  For Leica Screw Mount #2775",395.0,USD,JP,3323,Lenses,StoreInventory,Used,
47,,leica macro-adapter-r lens,143333410710,Leica Macro-Adapter-R Lens 14256 [Exc++] #465263,160.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,
54,,leica screw mount,323879059014,Canon 35mm f2 Leica Screw Mount L39 LTM Lens  (240-W577),290.0,USD,JP,3323,Lenses,StoreInventory,Used,
64,,leica m mount,312726630599,NEAR MINT Leitz Minolta CL Rangefinder Film Camera Body Leica M mount from Japan,398.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
74,,leica screw mount,133047809252,NIKKOR-H.C. 5cm 50mm f2 f/2 Nippon Kogaku Japan Leica  screw mount  #648500,99.0,USD,JP,3323,Lenses,StoreInventory,Used,
88,,leica meter mr,254312674529,Leica Meter MR CHROME For M2 M3 M4 M4-2 M4-P from Japan #470608,129.9,USD,JP,88668,Light Meters,FixedPrice,Used,
94,,leica m3 single,362720741513,[Near Mint] Leica M3 Single Stroke SS 35mm Rangefinder Film Camera From Japan,1199.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
13,,leica leitz summicron,143348217150,Leica Leitz Summicron 50mm F/2 Lens for Leica M #22821 C1,430.0,USD,JP,3323,Lenses,FixedPrice,Used,
14,,leica screw mount,153515049532,Canon IIC 2C Leica Screw Mount Rangefinder Film Camera Body [VG] #6029A,75.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
31,,leica m #2635,192960863925,"""TOP MINT ""Carl Zeiss Biogon 35mm F/2.8 ZM Silver for Leica M  #2635",695.0,USD,JP,3323,Lenses,StoreInventory,Used,
33,,leica screw mount,273821074422,CANON Front Lens Cap for 50mm F1.8/F2.8 LTM Leica screw mount From JAPAN,12.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
55,,leica leitz minolta,183822034436,【Top Mint in Box】 Leica Leitz Minolta CL Rangefinder M Rokkor 40mm f2 From JAPAN,844.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
58,,leica m4-p black,173844546862,[MINT] Leica M4-P Black 35mm Rangefinder Film Camera from JAPAN A015N,1399.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
59,,leica d-lux 3,192960732437,Leica D-LUX 3 10.0MP Digital Camera - Black  #2633,195.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,
70,,leica 39mm mount,372732093208,Canon Lens 50mm/F1.2  Leica 39mm mount Junk,115.0,USD,JP,3323,Lenses,StoreInventory,Used,
76,,leica summicron 50mm,333260438921,LEITZ WETZLAR LEICA SUMMICRON 50mm F2 Ver.II Black MF Lens for M Mount #190704am,826.73,USD,JP,3323,Lenses,StoreInventory,Used,
93,,leica screw mount,293181567331,Canon 50mm F/1.8 Lens Leica Screw Mount LTM L39 from Japan 255903 MINT-,174.0,USD,JP,3323,Lenses,FixedPrice,Used,
18,,leica from japan,254324486547,【NEAR MINT+3】 LEITZ Minolta CL 35mm Rangefinder Body Only Leica From JAPAN #1668,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
24,,leica m4-p w/,273880327468,【TOP MINT IN BOX】 LEICA M4-P w/ Strap Rangefinder Film Camera BLACK from JAPAN,1789.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
25,,leica from japan,254278866549,【NEAR MINT+3】 LEITZ Minolta CL 35mm Rangefinder Body Only Leica From JAPAN #1668,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
26,,leica screw mount,254320018933,Canon 50mm F1.4 Leica Screw Mount LTM M39 SN37347,153.8,USD,JP,3323,Lenses,StoreInventory,Used,
29,,leica summicron-m 50mm,163609830143,Leica Summicron-M 50mm F/2 E39 Lens for Leica M #20993 C1,1780.0,USD,JP,3323,Lenses,FixedPrice,Used,
36,,leica screw mount,273858065214,[NEAR MINT+++] Canon 28mm f2.8 L39 Leica Screw Mount w/ Viewfinder 28mm #339,467.8,USD,JP,3323,Lenses,StoreInventory,Used,
37,,leica m5 black,273946683385,[Exc+5] Leica M5 Black 35mm Rangefinder Film Camera Body 3 Lug From Japan 634,999.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
41,,leica screw mount,303236939090,"""Exc+"" Canon 50mm f/1.5 MF Standard Vintage Lens Leica Screw Mount LTM L39 Japan",324.0,USD,JP,3323,Lenses,StoreInventory,Used,
45,,leica screw mount,163641790234,**Exc+++** CANON 50mm F/1.2 Lens For Leica Screw Mount LTM L39 From Japan #48,399.0,USD,JP,3323,Lenses,StoreInventory,Used,
48,,leica screw mount,202667240907,"""TOP MINT""Voigtlander Super Wide Heliar 15mm f/4.5  For Leica Screw Mount #2862",335.0,USD,JP,3323,Lenses,StoreInventory,Used,
57,,leica m240 e-p2,133082533348,[Near MINT] Olympus VF-2 electronic Finder for Pen Leica M240  E-P2 etc JAPAN,149.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
64,,leica hand grip,233275319039,Leica Hand Grip For X1 X2 Body **MINT** Condition,64.6,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
92,,leica m3 35mm,133135966988,Leica M3 35mm Rangefinder Film Camera *Double Stroke* #22820 D1,930.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
7,,"leica ltm39,",293056615116,"Canon Lens Hood S-42 ""Exc++"" For Canon 50mm f 1.8 ,35mm F2.8 Leica LTM39,",34.0,USD,JP,78999,Lens Hoods,FixedPrice,Used,
43,,leica l-mount #a0221,254318035436,Canon S-50 Metal Lens Hood for 50mm f1.4 Leica L-Mount #a0221,15.99,USD,JP,78999,Lens Hoods,StoreInventory,Used,
48,,leica screw mount,323867542282,[ Exc +4 ] Canon model 7 Leica Screw Mount Rangefinder Film camera body JAPAN,89.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
56,,leica r8 35mm,133114440357,Leica R8 35mm SLR Film Camera #22970 D5,530.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
57,,leica leitz canada,392371659944,[N MINT] Leica Leitz Canada Elmarit-R 19mm F/2.8 3 Cam Lens for Leica R FROM JP,949.99,USD,JP,3323,Lenses,StoreInventory,Used,
68,,leica screw mount,254314516762,"""EXCELENT"" Canon 50mm f/1.4 1:1.4 MF Lens L39 Leica Screw Mount LTM from Japan",211.0,USD,JP,3323,Lenses,FixedPrice,Used,
77,,leica m3 single,362678363812,[Near Mint] Leica M3 Single Stroke SS 35mm Rangefinder Film Camera Free Shipping,1299.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
90,,leica m mount,113822933635,【Excellent】Minolta M-ROKKOR 28mm f/2.8 Leica M mount Lens for CL CLE JAPAN #950,270.0,USD,JP,3323,Lenses,StoreInventory,Used,
96,,leica screw mount,173977465704,"""Excellent+5"" Canon 50mm f/1.8 L39 LTM Leica Screw mount JAPAN #190828",129.99,USD,JP,3323,Lenses,StoreInventory,Used,
97,,leica waist-level 50mm,143212061182,**RARE** Leitz Leica Waist-Level 50mm Finder AUFSU Yr.1930 #354,300.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
5,,leica leitz thambar,273816104165,Leica Leitz Thambar L39 90/2.2 90mm f/2.2 Soft focus lens Yr.1935 Germany w/Hood,6145.0,USD,JP,3323,Lenses,StoreInventory,Used,
16,,leica elmarit-m 90mm,143182456447,Leica Elmarit-M 90mm F/2.8 E46 Lens for Leica M #18187#8/24,980.0,USD,JP,3323,Lenses,StoreInventory,Used,
19,,leica m6 0.72,293174449276,【NEAR MINT】 Leica M6 0.72 TTL Rangefinder Film Camera Black Body from JAPAN 585,2299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
26,,leica leitz elmar,303237076495,Leica Leitz Elmar 3.5cm 35mm f/3.5 L Screw Mount LTM L39 from Japan #3202,369.0,USD,JP,3323,Lenses,StoreInventory,Used,
27,,leica m6 ttl,183905808086,【MINT IN ALL BOX】 Leica M6 TTL 0.85 35mm SF20 Film Camera Black From JAPAN,2899.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
38,,leica cl rangefinder,273930762260,【Near MINT】 Leica CL Rangefinder Camera w/ Summicron C 40mm f/2 from JAPAN S043,959.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
49,,leica m6 0.72,254290821364,Leica M6 0.72 35mm Rangefinder Film Camera in Black[Excellent] from Japan 06-Y20,1799.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
58,,leica mount from,163668686915,【Exc++++】Canon MODEL 7 35mm Rangefinder Film Camera Body Leica Mount From Japan,99.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
72,,leica leitz m,123802279371,【App. MINT】 Minolta M-Rokkor 40mm f/2 for Leica Leitz M Mount CL CLE from JAPAN,388.88,USD,JP,3323,Lenses,StoreInventory,Used,
75,,leica m mount,113840527118,【 ALMOST MINT 】 MINOLTA M Rokkor 40mm f2 Lens For CLE Leica M Mount From JAPAN,399.9,USD,JP,3323,Lenses,StoreInventory,Used,
81,,leica m6 ttl,183905766221,【TOP MINT ALMOST UNUSED IN BOX】 Leica M6 TTL 0.72 35mm Film Camera From JAPAN,2999.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
85,,leica apo-extender-r 2x,143202146065,Leica Apo-Extender-R 2x for Leica R #17190C1,530.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,
90,,leica m 450027,233252687308,【Top Mint】Voigtlander COLOR SKOPAR 35mm F2.5 PII Lens for Leica M  450027,324.98,USD,JP,3323,Lenses,StoreInventory,Used,
96,,leica l39 ltm,133111582407,@ Ship in 24 Hrs! @ Rare! @ Canon Serenar 100mm f3.5 Portrait Leica L39 LTM Lens,120.0,USD,JP,3323,Lenses,StoreInventory,Used,
18,,leica leitz wetzlar,133019452066,Leica Leitz Wetzlar Summilux-R 50mm F/1.4 3Cam Lens for Leica R #18016#9/6,1480.0,USD,JP,3323,Lenses,StoreInventory,Used,
26,,leica screw mount,133115288125,CANON Front lens Cap for 50mm F1.8 leica screw mount  #703568,9.0,USD,JP,79001,Lens Caps,StoreInventory,Used,
27,,leica screw mount,143313664414,CANON Front and rear lens Caps for 50mm F1.8 leica screw mount  #165963,16.0,USD,JP,79001,Lens Caps,StoreInventory,Used,
42,,leica leitz wetzlar,283495577755,Leica Leitz Wetzlar Summicron 50mm F2 Lens for Leica M Mount #EL4241,899.99,USD,JP,3323,Lenses,StoreInventory,Used,
51,,leica screw mount,293018596290,"""MINT"" Canon Lens Vintage Rear Cap For Leica screw mount L39 From Japan#6",24.0,USD,JP,79001,Lens Caps,StoreInventory,Used,
54,,leica m japan,183903775912,[AB- Exc] Konica M-HEXANON DUAL 21-35mm f/3.4-4.0 Lens for Leica M JAPAN 5695,1898.0,USD,JP,3323,Lenses,FixedPrice,Used,
55,,ernst leitz wetzlar,153590480658,"ERNST LEITZ WETZLAR GERMANY IROOA 12571 Lens Hood 50mm f/2, 35mm f/2, 2.8, 3.5",74.99,USD,JP,78999,Lens Hoods,FixedPrice,Used,
56,,leica genuine leather,283557819839,【MINT!】 Leica Genuine Leather Camera Case Black for Leica Minilux From JAPAN,124.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
58,,leica leitz summicron-m,202722728406,"Leica leitz Summicron-M 50mm F/2.0 HOOD GERMANY for M6 M7 MP etc""VERY GOOD""#2456",895.0,USD,JP,3323,Lenses,StoreInventory,Used,
62,,leica m mount,183905085988,[ Mint + Hood ] Minolta M Rokkor 28mm f2.8 Lens for CLE Leica M mount From Japan,479.9,USD,JP,3323,Lenses,FixedPrice,Used,
64,,leica m #2667,202725210946,"""NEAR MINT ""Carl Zeiss Biogon 35mm F/2.8 ZM Silver for Leica M  #2667",665.0,USD,JP,3323,Lenses,StoreInventory,Used,
67,,leica m-mount #2732,193016959120,Voigtlander Ultron 35mm F1.7 Vintage Line Aspherical VM LEICA M-MOUNT #2732,595.0,USD,JP,3323,Lenses,StoreInventory,Used,
68,,leica screw mount,173946103220,【EXC+++】Canon 100mm f/2 Telephoto Lens For Leica Screw Mount LTM L39 Hood 190375,299.99,USD,JP,3323,Lenses,StoreInventory,Used,
69,,"""rare top mint""leica",193012677050,"""RARE TOP MINT""Leica M6 TTL 0.72 JAPAN Model 35mm Rangefinder Camera  #2714",2695.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
71,,leica m mount,293156150493,【Exc+++++】 LEITZ Minolta CL Body Leica M Mount from Japan 555,275.4,USD,JP,15230,Film Cameras,StoreInventory,Used,
76,,leica l39 screw,254282015791,752 Voigtlander Color Skopar 21mm f/4 MC for Leica L39 Screw Mount ***EXC+++***,311.6,USD,JP,3323,Lenses,StoreInventory,Used,
82,,leica m with,233303762450,【Mint】Voigtlander ULTRON 28mm F2 VM for Leica M with Box from Japan 472932,469.98,USD,JP,3323,Lenses,StoreInventory,Used,
86,,leica screw,293176956944,Very Good!! Voigtlander APO LANTHAR 90mm f/3.5 MC Black L39 LTM Leica Screw,259.0,USD,JP,3323,Lenses,StoreInventory,Used,
5,,leica m4-p black,283521117847,【MINT IN BOX】 Leica M4-P Black 35mm Rangefinder Film Camera From Japan #575,1499.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
28,,leica ltm 39,293155424895,"Canon 50mm F/1.8  Leica LTM 39 chrome Lens, Exc+++ From Japan#1646",159.0,USD,JP,3323,Lenses,FixedPrice,Used,
31,,leica c1 compact,264418688518,【EXC+5】 LEICA C1 Compact 35mm Camera Vario Elmar 38-105mm ASPH From JAPAN #0740,249.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
32,,leica leitz summicron,133124535196,Leica Leitz Summicron 50mm F/2 Lens for Leica M #22671 C1,950.0,USD,JP,3323,Lenses,FixedPrice,Used,
34,,leica screw mount,233202672111,Canon L2 Rangefinder Film Camera Leica Screw mount Excellent No. 527516,82.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
41,,leica screw mount,223572846789,【EXC+++++】 Canon 50mm f/1.8 L39 LTM Leica Screw mount MF Prime Lens from JAPAN,134.9,USD,JP,3323,Lenses,FixedPrice,Used,
43,,leica e46 46mm,254175717915,*MINT in Case* Leica E46 46mm UVa Protection Filter Silver 13005 from JAPAN #260,95.9,USD,JP,15216,Filters,StoreInventory,Used,
85,,leica m w/,392348336309,[MINT] Voigtlander Nokton Classic 40mm F/1.4 SC VM Lens for Leica M w/ HOOD #66,369.99,USD,JP,3323,Lenses,FixedPrice,Used,
92,,leica screw mount,264381516014,Canon 50mm f/1.4 Leica Screw Mount LTM L39 From Japan [Near Mint] #459130A,259.9,USD,JP,3323,Lenses,FixedPrice,Used,
95,,leica m39 screw,264245987820,*MINT* Canon 35mm f/1.8 for LEICA M39 Screw Mount Free shipping JAPAN #18136,349.99,USD,JP,3323,Lenses,StoreInventory,Used,
97,,leica screw mount,264418229910,【MINT】 Canon 50mm f/1.8 L39 LTM Leica Screw mount from Japan #295,179.9,USD,JP,3323,Lenses,StoreInventory,Used,
8,,leica 12504 leitz,303174380918,Leica 12504 LEITZ WETZLAR GERMANY 1:1.4/35 1:2/35  For SUMMICRON SUMMILUX #3046,165.0,USD,JP,78999,Lens Hoods,StoreInventory,Used,
16,,leica m6 ttl,183907040934,【MINT-】 Leica M6 TTL 0.58 35mm Film Camera Black From JAPAN,2799.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
19,,leica elmar-m 50mm,163681049549,Leica Elmar-M 50mm F/2.8 E39 Lens for Leica M #21569 C1,830.0,USD,JP,3323,Lenses,FixedPrice,Used,
22,,leica m w/,264414349458,【MINT】Minolta CLE 35mm Rangefinder Film Camera Leica M  w/ Flash 471379,618.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
25,,leica m (518-w241),323831393859,[Ex] Carl Zeiss Planar T* 50mm F/2 ZM Lens in Black for Leica M (518-W241),560.0,USD,JP,3323,Lenses,StoreInventory,Used,
28,,【near mint】leica m2,283557686447,【Near Mint】Leica M2 Rangefinder Film Camera Body 1963 Manufactured-#1404,1149.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
32,,leica screw l,133097328441,25mm Voigtlander Snapshot-Skopar 25mm F4 MC Leica Screw L Mount Voigtlander,247.0,USD,JP,3323,Lenses,StoreInventory,Used,
36,,leica m6 ttl,133131592285,Leica M6 TTL 0.72 Black Paint 35mm Rangefinder Film Camera With Box #23137,4580.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
40,,leica screw mount,233298665085,【 Near MINT 】 Canon 50mm f/1.8 Leica Screw Mount L39 LTM Rangefinder from JAPAN,189.99,USD,JP,3323,Lenses,StoreInventory,Used,
41,,leica meter mr,273943866337,[NEAR MINT] Leica Meter MR MR4 Black For M2 M3 M4 M4-2 M4-P From JAPAN 530,199.9,USD,JP,88668,Light Meters,StoreInventory,Used,
85,,leica minilux 40mm,163793229833,【MINT】 Leica Minilux 40mm f/2.4 Point & Shoot 35mm Film Camera From JAPAN #819,799.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
89,,leica l39 from,173858477823,【EXC+++++】 Canon Model 7 Camera with 50mm f1.8 Lens Leica L39 from JAPAN 0675AB,189.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
0,,leica screw mount,163716845472,Canon 7 Leica Screw Mount Rangefinder Fully Working From Japan [EXC+++] #C7,92.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
1,,leica l l39,163798768521,【NEAR MINT+3】 Nikon Nikkor H.C 5cm 50mm f2 Leica L L39 LTM Screw Mount JAPAN 670,249.9,USD,JP,3323,Lenses,StoreInventory,Used,
4,,leica screw mount,293122641260,【OPTICAL NEAR MINT】 CANON 50mm f1.4 Leica Screw Mount L39 LTM From Japan #0170,229.9,USD,JP,3323,Lenses,StoreInventory,Used,
10,,leica screw mount,133131649617,Canon model 7 Leica Screw Mount Rangefinder  with box,119.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
17,,leica leitz summar,143338157022,Leica Leitz Summar 50mm F/2 Lens for Leica L39 #22076 C1,400.0,USD,JP,3323,Lenses,FixedPrice,Used,
25,,leica m6 ttl,323868683133,Leica M6 TTL 0.72 JAPAN MODEL 35mm Rangefinder Film Camera Body Black #190602c,2468.1,USD,JP,15230,Film Cameras,StoreInventory,Used,
28,,leica screw mount,254169482717,【MINT】Canon 50mm f/1.2 Leica Screw Mount L39 LTM Lens w/ Filter from Japan #1253,459.99,USD,JP,3323,Lenses,StoreInventory,Used,
32,,leica m6 titan,123810204559,*MINT* Leica M6 Titan Titanium 0.72 Rangefinder Camera from Japan #3042,2199.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
42,,leica l 889#j,202680552489,"""Excellent"" Voigtlander Color Skopar  35mm f/2.5 Lens for Leica L 889#J",239.0,USD,JP,3323,Lenses,StoreInventory,Used,
76,,leica screw mount,273372824011,CANON Front Lens Cap for 50mm F1.8/F2.8 LTM Leica screw mount From JAPAN,12.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
77,,leica screw mount,254171421940,[ Ex+++ ] Canon 50mm f1.8 L39 Leica Screw Mount Rangefinder Lens from Japan 219,99.99,USD,JP,3323,Lenses,StoreInventory,Used,
88,,leica screw mount,283559762551,[NEAR MINT] Canon 50mm f/1.4 Leica Screw Mount LTM L39 M39 Lens from Japan 624,249.99,USD,JP,3323,Lenses,StoreInventory,Used,
6,,leica m cl,323814064942,【MINT】Minolta M-Rokkor 40mm F/2 Lens For Leica M CL CLE from Japan E-0250,499.9,USD,JP,3323,Lenses,StoreInventory,Used,
9,,leica screw ltm,254314933378,Nikon Nikkor H.C 5cm 50mm f/2 Leica Screw LTM L39 Lens Japan [Exc+++++] #471919A,364.9,USD,JP,3323,Lenses,FixedPrice,Used,
10,,leica m3 single,143284301739,◉EXC+++◉ LEICA M3 SINGLE STROKE SS 35mm RANGEFINDER FILM CAMERA FROM JAPAN #45,1049.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
23,,leica l39 #22796,163770307892,Voigtlander Ultron 35mm F/1.7 Aspherical Lens for Leica L39 #22796 H3,450.0,USD,JP,3323,Lenses,FixedPrice,Used,
27,,leica m w/cap,273947839411,Near mint Carl Zeiss Biogon 35mm f2 T* ZM For Leica M w/Cap From Japan F/S #1553,761.16,USD,JP,3323,Lenses,FixedPrice,Used,
29,,leica c1 compact,303226450172,【EXC++++++】 Leica C1 Compact 35mm Vario Elmar 38-105mm ASPH From Japan 147,229.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
32,,leica l39 mount,173843882015,[Appearance Near MINT] Canon LENS 50mm F/2.8 Leica L39 mount LTM M39 from JAPAN,89.99,USD,JP,3323,Lenses,StoreInventory,Used,
46,,leica m w/,273948656745,Mint Carl Zeiss Planar 50mm f2 T* ZM For Leica M w/ Caps From Japan F/S #1587,598.98,USD,JP,3323,Lenses,FixedPrice,Used,
47,,"""rare near mint""leica",202705284298,"""RARE Near Mint""Leica M6 0.72 PANDA  35mm Rangefinder Film Camera Silver  #2963",2095.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
68,,leica screw mount,283424428091,Canon 35mm F2 LTM L39 L Leica Screw Mount MF Lens #EL1028,404.99,USD,JP,3323,Lenses,StoreInventory,Used,
80,,leica screw mount,273939659866,Genuine CANON Front Lens Cap for 50mm F1.4 LTM Leica screw mount From JAPAN,19.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
84,,leica minilux 35mm,143325138036,"""EXC++++"" Leica minilux 35mm Film Camera Summarit 40mm f/2.4 From JAPAN 33",659.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
88,,leica meter mr,362707953227,【Near MINT】 Leica Meter MR MR4 Chrome for M2 M3 M4 M4-2 M4-P from Japan 36,169.99,USD,JP,88668,Light Meters,FixedPrice,Used,
3,,leica l39 lens,153567075341,[Near Mint] Canon 28mm F/2.8 LTM Leica L39 Lens Finder from Japan #10516,369.9,USD,JP,3323,Lenses,StoreInventory,Used,
5,,leica minilux 35mm,173935139168,【Near Mint++】 Leica minilux 35mm Film Camera Summarit 40mm f/2.4 From JAPAN,829.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
11,,leica elmarit-r 35mm,192960937439,"Leica Elmarit-R 35mm f/2.8 E55 GERMANY  ""Excellent++"" #2649",625.0,USD,JP,3323,Lenses,StoreInventory,Used,
13,,leica screw mount,273649354631,Genuine CANON Front Lens Cap for 50mm F1.4 LTM Leica screw mount From JAPAN,8.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
25,,leica l39 ltm,163654341900,Nikon Nippon Kogaku Nikkor-P.C 85mm F/2 Lens for Leica L39 LTM Mount #14439C1,360.0,USD,JP,3323,Lenses,StoreInventory,Used,
