,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,Lenses,Film Cameras,Viewfinders & Eyecups,Digital Cameras,Flashes,Lens Hoods,Lens Caps,Battery Grips,"Lens Adapters, Mounts & Tubes","Cases, Bags & Covers"
60,37,,nikon 1 v3,1.53443E+11,Near Mint! Nikon 1 V3 18.4 MP Mirrorless Body Black - 1 year warranty,https://www.ebay.com/itm/Near-Mint-Nikon-1-V3-18-4-MP-Mirrorless-Body-Black-1-year-warranty-/153442669719,498,USD,JP,31388,Digital Cameras,FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,0.018181818,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
61,38,,nikon 1 nikkor,1.53452E+11,Near Mint! Nikon 1 NIKKOR 30-110mm f/3.8-5.6 VR Black - 1 year warranty,https://www.ebay.com/itm/Near-Mint-Nikon-1-NIKKOR-30-110mm-f-3-8-5-6-VR-Black-1-year-warranty-/153452362142,218,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.040909091,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
62,42,,nikon f100 35mm,2.83559E+11,【Top MINT in BOX、ENikon F100 35mm SLR Film Camera From Japan 201905,https://www.ebay.com/itm/Top-MINT-BOX-Nikon-F100-35mm-SLR-Film-Camera-Japan-201905-/283558647580,288.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.192348565,-1.23E-16,0.022727273,0.011695906,0.107692308,0.084745763,0.020408163,0.028571429,0.055555556
63,47,,nikon f80d 35mm,2.54353E+11,Nikon F80D 35mm SLR Film Camera Body With MB-16 Battery Grip [Excellent+++++],https://www.ebay.com/itm/Nikon-F80D-35mm-SLR-Film-Camera-Body-MB-16-Battery-Grip-Excellent-/254353451962,99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
64,48,,nikon from japan,1.43328E+11,*EXC* Sigma 70-200mm F/2.8 D F/2.8D APO HSM EX Lens for NIKON From JAPAN #b,https://www.ebay.com/itm/EXC-Sigma-70-200mm-F-2-8-D-F-2-8D-APO-HSM-EX-Lens-NIKON-JAPAN-b-/143327623068,385,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
65,49,,nikon nikkorsw 90mm,1.33013E+11,Nikon Nikkor-SW 90mm F/8 Lens #20365 B4,https://www.ebay.com/itm/Nikon-Nikkor-SW-90mm-F-8-Lens-20365-B4-/133013382823,453.6,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
66,58,,nikon ais micro,1.53643E+11,、ENEAR MINT+ 】Nikon Ai-S Micro Nikkor 105mm f/2.8 MF Telephoto from Japan #364,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-S-Micro-Nikkor-105mm-f-2-8-MF-Telephoto-Japan-364-/153642922387,209.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
67,61,,nikon fg 35mm,2.23655E+11,Nikon FG 35mm SLR Film Camera Body Only SN8369844,https://www.ebay.com/itm/Nikon-FG-35mm-SLR-Film-Camera-Body-Only-SN8369844-/223655465051,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
68,67,,nikon af nikkor,4.01886E+11,"""App N Mint AS IS"" Nikon AF Nikkor 75-300mm f/4.5-5.6 Lens From Japan #967",https://www.ebay.com/itm/App-N-Mint-IS-Nikon-AF-Nikkor-75-300mm-f-4-5-5-6-Lens-Japan-967-/401885734968,49.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
69,73,,nikon nikkor 24mm,2.23565E+11,[NearMint+] Nikon Nikkor 24mm F/2.8 D AF Lens (220-W331),https://www.ebay.com/itm/NearMint-Nikon-Nikkor-24mm-F-2-8-D-AF-Lens-220-W331-/223564776069,170,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
70,78,,nikon ai zoom,1.53625E+11,【MINT+++、ENikon Ai Zoom Nikkor 35-70mm f/3.5 Manual Lens w/Metal Cap Japan 1790,https://www.ebay.com/itm/MINT-Nikon-Ai-Zoom-Nikkor-35-70mm-f-3-5-Manual-Lens-w-Metal-Cap-Japan-1790-/153625236561,119.99,USD,JP,3323,Lenses,StoreInventory,Used,0.122558681,0.201558626,-1.23E-16,0.045454545,5.55E-17,0.107692308,0.084745763,0.006802721,-7.63E-17,0.037037037
71,82,,nikon 787j,2.02724E+11,"""Near Mint"" Cosina 100mm F/3.5 MC Macro MF Lens for Nikon 787#J",https://www.ebay.com/itm/Near-Mint-Cosina-100mm-F-3-5-MC-Macro-MF-Lens-Nikon-787-J-/202723672384,66,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
72,91,,nikon nikkors auto,1.33169E+11,[Near Mint] Nikon Nikkor-S Auto 35mm F2.8 Non-Ai Lens From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-S-Auto-35mm-F2-8-Non-Ai-Lens-Japan-/133168534512,54.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
73,93,,nikon afs fx,2.63515E+11,USED Nikon AF-S FX NIKKOR 50mm f/1.8G Excellent FREE SHIPPING,https://www.ebay.com/itm/USED-Nikon-AF-S-FX-NIKKOR-50mm-f-1-8G-Excellent-FREE-SHIPPING-/263514939691,278,USD,JP,31388,Digital Cameras,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
74,99,,nikon ais from,1.63856E+11,[Excellent] Sigma 14mm f/3.5 Fish eye MF Lens for Nikon Ai-s From Japan,https://www.ebay.com/itm/Excellent-Sigma-14mm-f-3-5-Fish-eye-MF-Lens-Nikon-Ai-s-Japan-/163855906698,128.7,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.108041091,0.108108108,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
75,6,,nikon ais nikkor,1.9299E+11,【MINT、ENIKON AI-S NIKKOR 135mm F/3.5 MF TELEPHOTO AIS Lens From Japan #78,https://www.ebay.com/itm/MINT-NIKON-AI-S-NIKKOR-135mm-F-3-5-MF-TELEPHOTO-AIS-Lens-Japan-78-/192989656747,119.99,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
76,9,,nikon af nikkor,1.83956E+11,NIKON AF Nikkor 28-200mm F/3.5-5.6 G Excellent++ From JAPAN #947,https://www.ebay.com/itm/NIKON-AF-Nikkor-28-200mm-F-3-5-5-6-G-Excellent-JAPAN-947-/183955850111,220,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
77,17,,nikon coolpix s9400,2.83498E+11,Nikon COOLPIX S9400 18.1 MP Digital Camera Silver [Exc+++] w/Strap Japan [4205],https://www.ebay.com/itm/Nikon-COOLPIX-S9400-18-1-MP-Digital-Camera-Silver-Exc-w-Strap-Japan-4205-/283497579283,97.75,USD,JP,31388,Digital Cameras,StoreInventory,Used,0.008779789,0.015940489,-1.23E-16,0.022727273,5.55E-17,3.47E-18,-1.77E-16,0.006802721,-7.63E-17,6.94E-17
78,21,,nikon af nikkor,2.83612E+11,[Mint] Nikon AF Nikkor 28-85mm F/3.5-4.5 Macro Zoom Lens w/ Caps JAPAN MH027,https://www.ebay.com/itm/Mint-Nikon-AF-Nikkor-28-85mm-F-3-5-4-5-Macro-Zoom-Lens-w-Caps-JAPAN-MH027-/283612283597,55.99,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
79,24,,for partsnikon nikomat,1.33167E+11,【for Parts】Nikon Nikomat FT2 35mm SLR Film Camera + camera case  japan #ji158,https://www.ebay.com/itm/for-Parts-Nikon-Nikomat-FT2-35mm-SLR-Film-Camera-camera-case-japan-ji158-/133166589679,14.4,USD,JP,15230,Film Cameras,StoreInventory,Used,0.244938183,0.392490259,0.189189189,0.209090909,0.14619883,0.230769231,0.152542373,0.170068027,0.161904762,0.37037037
80,25,,nikon teleconverter tc200,2.54344E+11,Nikon Teleconverter TC-200 2X Lens F Mount w/Box Caps Tokyo Near Mint from Japan,https://www.ebay.com/itm/Nikon-Teleconverter-TC-200-2X-Lens-F-Mount-w-Box-Caps-Tokyo-Near-Mint-Japan-/254344255341,56.55,USD,JP,3323,Lenses,StoreInventory,Used,0.083318402,0.077577046,0.05019305,0.063636364,0.081871345,0.046153846,0.050847458,0.06122449,0.085714286,0.064814815
81,29,,nikon f3 black,2.33336E+11,[Near Mint!] Nikon F3 Black SLR 35mm Film Camera + MD-4 Motor Drive From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-F3-Black-SLR-35mm-Film-Camera-MD-4-Motor-Drive-Japan-/233336492904,267,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
82,30,,nikon nikkors auto,2.23654E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN544486,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN544486-/223653869259,34.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
83,31,,nikon pb6 bellows,1.63855E+11,Nikon PB-6 Bellows Focusing Attachment *PBB96,https://www.ebay.com/itm/Nikon-PB-6-Bellows-Focusing-Attachment-PBB96-/163855391799,118.99,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
84,33,,nikon pb6 bellows,1.53621E+11,Nikon PB-6 Bellows Focusing Attachment *NB8261,https://www.ebay.com/itm/Nikon-PB-6-Bellows-Focusing-Attachment-NB8261-/153620797617,113.04,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
85,35,,nikon nikkor af,1.83769E+11,[NEAR MINT] Nikon Nikkor AF 300mm f/4 ED from japan #107,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-AF-300mm-f-4-ED-japan-107-/183768534633,399,USD,JP,3323,Lenses,StoreInventory,Used,0.272173446,0.231314205,0.1003861,0.122727273,0.157894737,0.2,0.192090395,0.108843537,0.171428571,0.166666667
86,36,,nikon nikkor ais,2.5433E+11,Nikon NIKKOR Ais Ai-s 135mm f2.8 Telephoto Lens Japan [Exc+++++] #476751A,https://www.ebay.com/itm/Nikon-NIKKOR-Ais-Ai-s-135mm-f2-8-Telephoto-Lens-Japan-Exc-476751A-/254330132289,179.9,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
87,38,,nikon nikkor 24mm,1.53595E+11,Exc++ Nikon Nikkor 24mm f 2.8 f/2.8 Ai Lens *565631,https://www.ebay.com/itm/Exc-Nikon-Nikkor-24mm-f-2-8-f-2-8-Ai-Lens-565631-/153595075729,128.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.092592593
88,39,,nikon nikkor 28mm,1.53623E+11,Exc+++ Nikon Nikkor 28mm f 2.8 f/2.8 Ai Lens *459865,https://www.ebay.com/itm/Exc-Nikon-Nikkor-28mm-f-2-8-f-2-8-Ai-Lens-459865-/153622868670,123.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.092592593
89,40,,nikon nikkor 28mm,1.53638E+11,Exc+ Nikon Nikkor 28mm f 2.8 f/2.8 Non Ai Lens *399897,https://www.ebay.com/itm/Exc-Nikon-Nikkor-28mm-f-2-8-f-2-8-Non-Ai-Lens-399897-/153638050342,88.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.092592593
90,41,,nikon nikkor 24mm,1.5364E+11,Exc Nikon Nikkor 24mm f 2.8 f/2.8 Ai-s Lens *707380,https://www.ebay.com/itm/Exc-Nikon-Nikkor-24mm-f-2-8-f-2-8-Ai-s-Lens-707380-/153640096411,113.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.092592593
91,42,,nikon nikkor 50mm,1.6365E+11,Exc+ Nikon Nikkor 50mm f/1.4 f 1.4 Ai Lens *4194693,https://www.ebay.com/itm/Exc-Nikon-Nikkor-50mm-f-1-4-f-1-4-Ai-Lens-4194693-/163650213680,93.99,USD,JP,3323,Lenses,FixedPrice,Used,0.146927074,0.121856181,0.05019305,0.022727273,5.55E-17,0.179487179,0.101694915,2.65E-16,-7.63E-17,0.092592593
92,43,,nikon nikkor n,1.63682E+11,Exc++ Nikon Nikkor N Auto 24mm f/2.8 f 2.8 Non Ai Lens *348434,https://www.ebay.com/itm/Exc-Nikon-Nikkor-N-Auto-24mm-f-2-8-f-2-8-Non-Ai-Lens-348434-/163682098927,93.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.092592593
93,46,,nikon 52 mm,1.43355E+11,、EMint in BOX  】Genuine Nikon 52 mm NC Neutral Color Filter from JAPAN,https://www.ebay.com/itm/Mint-BOX-Genuine-Nikon-52-mm-NC-Neutral-Color-Filter-JAPAN-/143354759861,17.99,USD,JP,15216,Filters,FixedPrice,Used,0.215731948,0.217499114,0.092664093,0.095454545,0.111111111,0.174358974,0.192090395,0.095238095,0.142857143,0.157407407
94,47,,nikon nikomat el,3.23901E+11,Nikon Nikomat EL 35mm SLR Film Camera Body Only SN7534782,https://www.ebay.com/itm/Nikon-Nikomat-EL-35mm-SLR-Film-Camera-Body-Only-SN7534782-/323900842994,19.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
95,49,,nikon fm10 35mm,3.23911E+11,**Problem** Nikon FM10 35mm SLR Film Camera Body Only  SN2350245,https://www.ebay.com/itm/Problem-Nikon-FM10-35mm-SLR-Film-Camera-Body-Only-SN2350245-/323910561455,19.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
96,50,,nikon mk1 firing,3.92415E+11,[Near MINT] Nikon MK-1 Firing Rate Converter For MD-4 & F3 From Japan #1124,https://www.ebay.com/itm/Near-MINT-Nikon-MK-1-Firing-Rate-Converter-MD-4-F3-Japan-1124-/392415249297,169.9,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
97,53,,nikon md4 motor,1.13746E+11,*Exc+++* Nikon MD-4 Motor Drive for F3 HP P 35mm SLR Film Camera From JAPAN *525,https://www.ebay.com/itm/Exc-Nikon-MD-4-Motor-Drive-F3-HP-P-35mm-SLR-Film-Camera-JAPAN-525-/113745780387,52.7,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,0.133667801,0.185618137,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
98,55,,nikon af micro,2.93227E+11,Excellent-!! Nikon AF MICRO NIKKOR 105mm f/2.8 D from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-MICRO-NIKKOR-105mm-f-2-8-D-Japan-/293226991199,179,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
99,59,,nikon nikkor ais,2.73961E+11,"【Exc+5 READ、ENikon Nikkor AI-S 24mm f/2.8  ,  WIDE MANUAL FOCUS LENS from JAPAN",https://www.ebay.com/itm/Exc-5-READ-Nikon-Nikkor-AI-S-24mm-f-2-8-WIDE-MANUAL-FOCUS-LENS-JAPAN-/273961054220,139.9,USD,JP,3323,Lenses,StoreInventory,Used,0.215731948,0.210768686,0.092664093,0.095454545,0.099415205,0.174358974,0.13559322,0.074829932,0.114285714,0.138888889
100,60,,nikon ai zoom,3.92423E+11,[Excellent+++++5] Nikon Ai Zoom Nikkor 35-70mm f/3.5 MF Lens F Mount from JAPAN,https://www.ebay.com/itm/Excellent-5-Nikon-Ai-Zoom-Nikkor-35-70mm-f-3-5-MF-Lens-F-Mount-JAPAN-/392423203650,109.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
101,65,,nikon ais nikkor,1.23857E+11,Excellent++++ Nikon Ai-s Nikkor 50mm F1.2 MF Lens from Japan A818,https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-50mm-F1-2-MF-Lens-Japan-A818-/123857263941,359,USD,JP,3323,Lenses,StoreInventory,Used,0.207668877,0.174282678,0.05019305,0.063636364,0.081871345,0.205128205,0.13559322,0.054421769,0.085714286,0.101851852
102,67,,nikon from japan,1.93083E+11,Excellent+++++ Tokina AT-X Pro AF 28-70mm f2.8 for Nikon from Japan 485126,https://www.ebay.com/itm/Excellent-Tokina-AT-X-Pro-AF-28-70mm-f2-8-Nikon-Japan-485126-/193082529122,159,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
103,68,,nikon f801 slr,3.03242E+11,NIKON F-801 SLR Film Camera with the SIGMA ZOOM LENS made in japan YK11,https://www.ebay.com/itm/NIKON-F-801-SLR-Film-Camera-SIGMA-ZOOM-LENS-made-japan-YK11-/303242336394,59.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.08385594,0.074743181,0.05019305,0.059090909,0.093567251,0.046153846,0.056497175,0.074829932,0.114285714,0.083333333
104,70,,nikon ai nikkor,3.33319E+11,"""EXCELLENT"" Nikon Ai Nikkor 24mm F2.8 Wide Angle MF Lens for F Mount #190830d",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-Nikkor-24mm-F2-8-Wide-Angle-MF-Lens-F-Mount-190830d-/333318588493,128,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
105,71,,nikon mb2 battery,3.23893E+11,[ Exc +++++ ] Nikon MB-2 Battery Pack & MD-3 Motor Drive for F2 From JAPAN,https://www.ebay.com/itm/Exc-Nikon-MB-2-Battery-Pack-MD-3-Motor-Drive-F2-JAPAN-/323893367858,119.99,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
106,78,,nikon f100 35mm,4.01862E+11,【N MINT++、ENikon F100 35mm SLR Film Camera w/ MB-15 MF-29 Data Back from Japan,https://www.ebay.com/itm/N-MINT-Nikon-F100-35mm-SLR-Film-Camera-w-MB-15-MF-29-Data-Back-Japan-/401862498549,254.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
107,81,,as isnikon ai,1.33172E+11,【AS IS】Nikon AI NIKKOR 135mm f/3.5 MF Lens Free shipping from Japan 7,https://www.ebay.com/itm/AS-IS-Nikon-AI-NIKKOR-135mm-f-3-5-MF-Lens-Free-shipping-Japan-7-/133172167375,42.99,USD,JP,3323,Lenses,FixedPrice,Used,0.188317506,0.163301452,0.057915058,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
108,82,,nikon af nikkor,1.33165E+11,[Near MINT] Nikon AF Nikkor 70-210mm f/4-5.6D Zoom Lens from JAPAN #8,https://www.ebay.com/itm/Near-MINT-Nikon-AF-Nikkor-70-210mm-f-4-5-6D-Zoom-Lens-JAPAN-8-/133165464255,54.99,USD,JP,3323,Lenses,FixedPrice,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
109,84,,nikon f eyelevel,3.83088E+11,"""Near Mint"" Nikon F Eye-Level 35mm SLR Film Camera from Japan #9207",https://www.ebay.com/itm/Near-Mint-Nikon-F-Eye-Level-35mm-SLR-Film-Camera-Japan-9207-/383087550006,129.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
110,93,,nikon ais ais,1.33172E+11,[MINT] Nikon Ai-s Ais Micro Nikkor 105mm f/2.8 MF Lens w/PN-11 from Japan #N1486,https://www.ebay.com/itm/MINT-Nikon-Ai-s-Ais-Micro-Nikkor-105mm-f-2-8-MF-Lens-w-PN-11-Japan-N1486-/133171504189,219.9,USD,JP,3323,Lenses,StoreInventory,Used,0.197097294,0.179241941,0.05019305,0.086363636,0.081871345,0.164102564,0.13559322,0.06122449,0.085714286,0.101851852
111,96,,nikon 1 nikkor,1.5363E+11,Nikon 1 Nikkor 18.5mm f/1.8 Lens Black from Japan  [Excellent],https://www.ebay.com/itm/Nikon-1-Nikkor-18-5mm-f-1-8-Lens-Black-Japan-Excellent-/153630167242,115,USD,JP,3323,Lenses,StoreInventory,Used,0.215731948,0.210768686,0.092664093,0.113636364,0.099415205,0.174358974,0.13559322,0.074829932,0.114285714,0.138888889
112,98,,nikon nikkor 28mm,3.52769E+11,"Nikon NIKKOR 28mm 2.8 Ai Lens From Japan ""Near Mint"" #473464",https://www.ebay.com/itm/Nikon-NIKKOR-28mm-2-8-Ai-Lens-Japan-Near-Mint-473464-/352769274847,105,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
113,4,,nikon from japan,3.03283E+11,Excellent+++!! Tamron 272E NII SP AF 90mm f/2.8 Di MACRO for Nikon from Japan,https://www.ebay.com/itm/Excellent-Tamron-272E-NII-SP-AF-90mm-f-2-8-Di-MACRO-Nikon-Japan-/303282662807,229,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
114,6,,nikon f2 from,3.83148E+11,【EXC+++++】Nikon DP-1 Photomic Finder for Nikon F2 FROM JAPAN A083,https://www.ebay.com/itm/EXC-Nikon-DP-1-Photomic-Finder-Nikon-F2-JAPAN-A083-/383148205063,99.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
115,7,,nikon l35 ad2,2.83549E+11,[Near Mint] Nikon L35 AD2 Point & Shoot Film Camera w/35mm f2.8 From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-L35-AD2-Point-Shoot-Film-Camera-w-35mm-f2-8-Japan-/283549437660,99.9,USD,JP,15230,Film Cameras,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
116,9,,nikon md11 md,2.64446E+11,Nikon MD-11 MD 11 Motor Drive for FM FE SN968703 **Excellent++**,https://www.ebay.com/itm/Nikon-MD-11-MD-11-Motor-Drive-FM-FE-SN968703-Excellent-/264446359743,33.8,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
117,10,,nikon eye correction,1.33078E+11,[MINT!!] Nikon Eye Correction Lens +1.0D +1.0 for F3 Diopter Shipping from JAPAN,https://www.ebay.com/itm/MINT-Nikon-Eye-Correction-Lens-1-0D-1-0-F3-Diopter-Shipping-JAPAN-/133078041863,19.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.094427522,0.061636557,0.138996139,0.040909091,0.116959064,0.102564103,0.062146893,0.149659864,0.133333333,0.12962963
118,12,,nikon ai nikkor,2.93225E+11,Nikon Ai Nikkor 28mm F2.8 MF Wide Angle Lens [Excellent+++] From Japan #1440,https://www.ebay.com/itm/Nikon-Ai-Nikkor-28mm-F2-8-MF-Wide-Angle-Lens-Excellent-Japan-1440-/293224542112,99.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
119,13,,nikon f3 hp,2.54172E+11,AS-IS [Apperance Mint] Nikon F3 HP 35mm Film Camera w/ MF-14 from Japan #SA979,https://www.ebay.com/itm/AS-IS-Apperance-Mint-Nikon-F3-HP-35mm-Film-Camera-w-MF-14-Japan-SA979-/254172256169,249.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
120,15,,nikon fmount,3.2391E+11,[Exc+++] Tokina AT-X AF SD 400mm F5.6 AF400 Close Focus for Nikon Fmount,https://www.ebay.com/itm/Exc-Tokina-AT-X-AF-SD-400mm-F5-6-AF400-Close-Focus-Nikon-Fmount-/323910249157,349,USD,JP,3323,Lenses,FixedPrice,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
