,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model
345,23,,nikon fm2n silver,264457519899,"""NearMINT++ in BOX "" Nikon FM2N Silver SLR 35mm Film Camera From Japan #4988",https://www.ebay.com/itm/NearMINT-BOX-Nikon-FM2N-Silver-SLR-35mm-Film-Camera-Japan-4988-/264457519899,429.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
346,29,,mintnikon micro nikkor,183941348704,【MINT】Nikon Micro NIKKOR 60mm f2.8 D Prime AF Lens for F Mount from Japan #10832,https://www.ebay.com/itm/MINT-Nikon-Micro-NIKKOR-60mm-f2-8-D-Prime-AF-Lens-F-Mount-Japan-10832-/183941348704,219.0,USD,JP,3323,Lenses,StoreInventory,Used,
347,43,,nikon nikkor 24mm,202768234559,Nikon Nikkor 24mm F/2.8 AI Manual Focus Lens Excellent from Japan,https://www.ebay.com/itm/Nikon-Nikkor-24mm-F-2-8-AI-Manual-Focus-Lens-Excellent-Japan-/202768234559,120.0,USD,JP,3323,Lenses,StoreInventory,Used,
348,45,,nikon ais 28mm,303102923591,Near MINT NIKON AIS 28mm f2 AI-S AIS Bright Wide Angle from Japan,https://www.ebay.com/itm/Near-MINT-NIKON-AIS-28mm-f2-AI-S-AIS-Bright-Wide-Angle-Japan-/303102923591,324.0,USD,JP,3323,Lenses,StoreInventory,Used,
349,48,,nikon f5 35mm,254270177852,【 N MINT 】 Nikon F5 35mm SLR Film Camera w/ DP-30 Finder MF-28 from JAPAN #725,https://www.ebay.com/itm/N-MINT-Nikon-F5-35mm-SLR-Film-Camera-w-DP-30-Finder-MF-28-JAPAN-725-/254270177852,448.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
350,70,,nikon nikkor p,383061316292,[Near Mint] Nikon Nikkor P Auto 105mm f/2.5 Ai Converted w/ Hood from Japan #017,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-P-Auto-105mm-f-2-5-Ai-Converted-w-Hood-Japan-017-/383061316292,129.0,USD,JP,3323,Lenses,FixedPrice,Used,
351,72,,nikon f3 hp,153421598830,Nikon F3 HP 35mm SLR Film Camera Body from JAPAN [Exc++] #3123A,https://www.ebay.com/itm/Nikon-F3-HP-35mm-SLR-Film-Camera-Body-JAPAN-Exc-3123A-/153421598830,179.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
352,81,,nikon d3200 digital,233316900338,Nikon D3200 Digital SLR Camera - Black (Body Only) **EXCELLENT+** Condition,https://www.ebay.com/itm/Nikon-D3200-Digital-SLR-Camera-Black-Body-Only-EXCELLENT-Condition-/233316900338,178.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,
353,85,,nikon f eye,264452868982,Nikon F Eye Level Finder  SN549,https://www.ebay.com/itm/Nikon-F-Eye-Level-Finder-SN549-/264452868982,99.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
354,98,,nikon nikkors auto,174018763166,"[N MINT in box] Nikon Nikkor-S Auto Nippon Kogaku 50mm f1.4 w/Box,Case,Hood 025",https://www.ebay.com/itm/N-MINT-box-Nikon-Nikkor-S-Auto-Nippon-Kogaku-50mm-f1-4-w-Box-Case-Hood-025-/174018763166,114.99,USD,JP,3323,Lenses,StoreInventory,Used,
355,1,,nikon nikkors auto,174018763166,"[N MINT in box] Nikon Nikkor-S Auto Nippon Kogaku 50mm f1.4 w/Box,Case,Hood 025",https://www.ebay.com/itm/N-MINT-box-Nikon-Nikkor-S-Auto-Nippon-Kogaku-50mm-f1-4-w-Box-Case-Hood-025-/174018763166,114.99,USD,JP,3323,Lenses,StoreInventory,Used,
356,3,,nikon zoomnikkor 4386mm,283608053928,【N.MINT W/ Filter】 Nikon Zoom-Nikkor 43-86mm F/3.5 Ai Converted Lens from Japan,https://www.ebay.com/itm/N-MINT-W-Filter-Nikon-Zoom-Nikkor-43-86mm-F-3-5-Ai-Converted-Lens-Japan-/283608053928,41.9,USD,JP,3323,Lenses,StoreInventory,Used,
357,4,,nikon ai nikkor,264455383734,Nikon Ai Nikkor 85mm f2 MF Portrait Prime Lens From Japan [Exc+++++] #486048A,https://www.ebay.com/itm/Nikon-Ai-Nikkor-85mm-f2-MF-Portrait-Prime-Lens-Japan-Exc-486048A-/264455383734,169.9,USD,JP,3323,Lenses,FixedPrice,Used,
358,12,,exc5nikon nikkoro auto,174017821341,【EXC+5】Nikon NIKKOR-O Auto 35mm f/2 Non-Ai Wide Angle MF Lens From Japan #184,https://www.ebay.com/itm/EXC-5-Nikon-NIKKOR-O-Auto-35mm-f-2-Non-Ai-Wide-Angle-MF-Lens-Japan-184-/174017821341,149.99,USD,JP,3323,Lenses,StoreInventory,Used,
359,14,,nikon afs nikkor,183872718110,NIKON AF-S Nikkor 28-70mm F/2.8 D Lens Excellent From JAPAN #711,https://www.ebay.com/itm/NIKON-AF-S-Nikkor-28-70mm-F-2-8-D-Lens-Excellent-JAPAN-711-/183872718110,460.0,USD,JP,3323,Lenses,StoreInventory,Used,
360,15,,nikon fe 35mm,264424509492,[N MINT] Nikon FE 35mm SLR Film Camera w/ 50mm f1.4 Ai-Converted from Japan,https://www.ebay.com/itm/N-MINT-Nikon-FE-35mm-SLR-Film-Camera-w-50mm-f1-4-Ai-Converted-Japan-/264424509492,179.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
361,16,,nikon f3 hp,323906584292,【EXC+5】 Nikon F3 HP SLR Film Camera + Nikkor 35-70mm F3.5 + MF-14 From Japan,https://www.ebay.com/itm/EXC-5-Nikon-F3-HP-SLR-Film-Camera-Nikkor-35-70mm-F3-5-MF-14-Japan-/323906584292,299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
362,22,,excellent in casenikon,202772877202,"""Excellent in Case""Nikon Micro AF 200mm f/4 CRC D  IF M/A ED #3107",https://www.ebay.com/itm/Excellent-Case-Nikon-Micro-AF-200mm-f-4-CRC-D-IF-M-A-ED-3107-/202772877202,945.0,USD,JP,3323,Lenses,StoreInventory,Used,
363,27,,nikon ai nikkor,293177089034,"""As Is"" Nikon Ai Nikkor 50mm f/1.8 MF Lens From Japan #A1477",https://www.ebay.com/itm/As-Is-Nikon-Ai-Nikkor-50mm-f-1-8-MF-Lens-Japan-A1477-/293177089034,59.99,USD,JP,3323,Lenses,StoreInventory,Used,
364,29,,nikon f leather,323909748189,Genuine Nikon F Leather Camera case 2 set from Japan,https://www.ebay.com/itm/Genuine-Nikon-F-Leather-Camera-case-2-set-Japan-/323909748189,14.99,USD,JP,107894,"Cases, Bags & Covers",FixedPrice,Used,
365,35,,nikon nonai nikkor,303235621205,"""NEAR MINT"" Nikon Non-Ai Nikkor 135mm f/2.8 Non Ai Lens from Japan #691",https://www.ebay.com/itm/NEAR-MINT-Nikon-Non-Ai-Nikkor-135mm-f-2-8-Non-Ai-Lens-Japan-691-/303235621205,98.0,USD,JP,3323,Lenses,StoreInventory,Used,
366,39,,nikon no 5t,333283362628,[N Mint in Box] GENUINE Nikon No 5T Close Up Attachment Lens 62mm Macro Filter,https://www.ebay.com/itm/N-Mint-Box-GENUINE-Nikon-No-5T-Close-Up-Attachment-Lens-62mm-Macro-Filter-/333283362628,73.99,USD,JP,78999,Lens Hoods,StoreInventory,Used,
367,40,,nikon extension tube,143371381858,Nikon Extension Tube  PK-12 #382235,https://www.ebay.com/itm/Nikon-Extension-Tube-PK-12-382235-/143371381858,9.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,
368,51,,asisnikon dx afs,383117918844,【As-is】Nikon DX AF-S Nikkor 18-55mm F3.5-5.6 G From Japan #15401919/K,https://www.ebay.com/itm/As-is-Nikon-DX-AF-S-Nikkor-18-55mm-F3-5-5-6-G-Japan-15401919-K-/383117918844,38.0,USD,JP,3323,Lenses,StoreInventory,Used,
369,54,,nikon f mount,133155797069,Voigtlander Color Heliar 75mm F/2.5 SL Lens for Nikon F Mount Ai-s Ais [Exc+++],https://www.ebay.com/itm/Voigtlander-Color-Heliar-75mm-F-2-5-SL-Lens-Nikon-F-Mount-Ai-s-Ais-Exc-/133155797069,313.5,USD,JP,3323,Lenses,StoreInventory,Used,
370,55,,nikon nikkorq 14,273992450907,Nikon NIKKOR-Q 1:4 80mm Underwater Nikonos Japan N108494 #486297,https://www.ebay.com/itm/Nikon-NIKKOR-Q-1-4-80mm-Underwater-Nikonos-Japan-N108494-486297-/273992450907,65.0,USD,JP,3323,Lenses,StoreInventory,Used,
371,57,,nikon grip for,273939164265,Free Shipping DF-GR1 Nikon Grip for Df FX Full Frame Authentic from Japan,https://www.ebay.com/itm/Free-Shipping-DF-GR1-Nikon-Grip-Df-FX-Full-Frame-Authentic-Japan-/273939164265,99.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,
372,59,,nikon ai nikkor,323893368509,[ AS IS ] NIKON Ai Nikkor 200mm f/4 Prime MF Lens from Japan,https://www.ebay.com/itm/NIKON-Ai-Nikkor-200mm-f-4-Prime-MF-Lens-Japan-/323893368509,39.99,USD,JP,3323,Lenses,StoreInventory,Used,
373,69,,nikon af nikkor,163796937274,[Excellnt+++] Nikon AF NIKKOR 28mm f2.8 D Wide Angle Lens From Japan #38,https://www.ebay.com/itm/Excellnt-Nikon-AF-NIKKOR-28mm-f2-8-D-Wide-Angle-Lens-Japan-38-/163796937274,98.0,USD,JP,3323,Lenses,FixedPrice,Used,
374,75,,nikon f80d f80,143331258079,"""EXC++++"" Nikon F80D F80 35mm SLR Film Camera Body Only From JAPAN #41",https://www.ebay.com/itm/EXC-Nikon-F80D-F80-35mm-SLR-Film-Camera-Body-Only-JAPAN-41-/143331258079,59.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
375,81,,nikon f black,133158252323,Sharan NIKON F  BLACK Model Miniature MINOX Camera C03678,https://www.ebay.com/itm/Sharan-NIKON-F-BLACK-Model-Miniature-MINOX-Camera-C03678-/133158252323,139.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
376,83,,nikon f 35mm,223644803078,**Problem** Nikon F 35mm SLR Film Camera Body Only SN6586924,https://www.ebay.com/itm/Problem-Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN6586924-/223644803078,37.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
377,85,,mintnikon ais nikkor,192866099198,【Mint】Nikon Ai-S Nikkor 35mm f2 AIs Prime Wide Angle MF Lens from Japan#117,https://www.ebay.com/itm/Mint-Nikon-Ai-S-Nikkor-35mm-f2-AIs-Prime-Wide-Angle-MF-Lens-Japan-117-/192866099198,199.99,USD,JP,3323,Lenses,StoreInventory,Used,
378,0,,nikon zoom nikkor,372711860686,[Excellent+++++] Nikon Zoom Nikkor 80-200mm F4.5 Non Ai Lens From JAPAN,https://www.ebay.com/itm/Excellent-Nikon-Zoom-Nikkor-80-200mm-F4-5-Non-Ai-Lens-JAPAN-/372711860686,39.99,USD,JP,3323,Lenses,FixedPrice,Used,
379,1,,nikon fe2 35mm,264443031864,Nikon FE2 35mm SLR Film Camera Body Only SN2123852,https://www.ebay.com/itm/Nikon-FE2-35mm-SLR-Film-Camera-Body-Only-SN2123852-/264443031864,99.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
380,3,,nikon genuine original,254345356278,Nikon Genuine Original Vintage Nikkor 58mm Front Lens Cap agn36,https://www.ebay.com/itm/Nikon-Genuine-Original-Vintage-Nikkor-58mm-Front-Lens-Cap-agn36-/254345356278,7.55,USD,JP,79001,Lens Caps,StoreInventory,Used,
381,4,,nikon af nikkor,153482700703,Nikon AF Nikkor 85mm F/1.8 D Made In Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-85mm-F-1-8-D-Made-Japan-/153482700703,222.05,USD,JP,3323,Lenses,StoreInventory,Used,
382,11,,nikon nikkors auto,223635315428,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN643725,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN643725-/223635315428,41.8,USD,JP,3323,Lenses,StoreInventory,Used,
383,13,,nikon f5 35mm,123883269497,Excellent++++ Nikon F5 35mm SLR Film Camera Body from Japan A840,https://www.ebay.com/itm/Excellent-Nikon-F5-35mm-SLR-Film-Camera-Body-Japan-A840-/123883269497,319.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
384,14,,nikon filter 52mm,153583977173,Nikon Filter 52mm L39 *L39,https://www.ebay.com/itm/Nikon-Filter-52mm-L39-L39-/153583977173,38.99,USD,JP,15216,Filters,FixedPrice,Used,
385,15,,nikon,264453004624,[Used] SIGMA 70-300mm f/4-5.6 D DL MACRO Zoom Lens for Nikon,https://www.ebay.com/itm/Used-SIGMA-70-300mm-f-4-5-6-D-DL-MACRO-Zoom-Lens-Nikon-/264453004624,15.0,USD,JP,3323,Lenses,FixedPrice,Used,
386,16,,nikon ais nikkor,123876175745,*Excellent* Nikon Ai-s Nikkor 600mm f/5.6 w/ TC-14B 1.4X from Japan #3148,https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-600mm-f-5-6-w-TC-14B-1-4X-Japan-3148-/123876175745,899.0,USD,JP,3323,Lenses,StoreInventory,Used,
387,17,,nikon f2 photomic,233271634332,Nikon F2 Photomic S DP-2 + MD-2 MotorDrive + MB-1 BatteryPack from JAPAN Exc+++,https://www.ebay.com/itm/Nikon-F2-Photomic-S-DP-2-MD-2-MotorDrive-MB-1-BatteryPack-JAPAN-Exc-/233271634332,428.7,USD,JP,15230,Film Cameras,StoreInventory,Used,
388,20,,near mintnikon fe,283569310512,【Near Mint】Nikon FE 35mm SLR Film Camera from Japan-#1433,https://www.ebay.com/itm/Near-Mint-Nikon-FE-35mm-SLR-Film-Camera-Japan-1433-/283569310512,99.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
389,21,,nikon nikkor w,293216000174,【Top Mint】 Nikon Nikkor W 150mm F/5.6 S Copal 0 Shutter 4x5 Lens From JAPAN #334,https://www.ebay.com/itm/Top-Mint-Nikon-Nikkor-W-150mm-F-5-6-S-Copal-0-Shutter-4x5-Lens-JAPAN-334-/293216000174,309.9,USD,JP,3323,Lenses,StoreInventory,Used,
390,26,,nikon ais zoom,193092275949,Exc+++++ Nikon Ai-S Zoom NIKKOR 35-70mm f/3.3-4.5 Lens SLR Zoom Camera Macro,https://www.ebay.com/itm/Exc-Nikon-Ai-S-Zoom-NIKKOR-35-70mm-f-3-3-4-5-Lens-SLR-Zoom-Camera-Macro-/193092275949,19.98,USD,JP,3323,Lenses,StoreInventory,Used,
391,27,,nikon f2 photomic,264401582877,[AS-IS] Nikon F2 Photomic 35mm SLR Film Camera(1646),https://www.ebay.com/itm/AS-IS-Nikon-F2-Photomic-35mm-SLR-Film-Camera-1646-/264401582877,139.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
392,28,,nikon f eye,264385901398,[As-Is] Nikon F Eye Level Nippon Kogaku (1619),https://www.ebay.com/itm/As-Is-Nikon-F-Eye-Level-Nippon-Kogaku-1619-/264385901398,129.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
393,43,,nikon fe 35mm,323907148462,Nikon FE 35mm SLR Film Camera Body Only SN3457891,https://www.ebay.com/itm/Nikon-FE-35mm-SLR-Film-Camera-Body-Only-SN3457891-/323907148462,57.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
394,45,,nikon leather case,223642157687,Nikon Leather Case for Nikon F SN063  **Excellent+**,https://www.ebay.com/itm/Nikon-Leather-Case-Nikon-F-SN063-Excellent-/223642157687,25.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
395,55,,nikon el2 black,223455715510,**Exc+++++** Nikon EL2 Black 35mm SLR Body w/Nikkor-S 50mm F/1.4 Japan A0045,https://www.ebay.com/itm/Exc-Nikon-EL2-Black-35mm-SLR-Body-w-Nikkor-S-50mm-F-1-4-Japan-A0045-/223455715510,174.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
396,56,,nikon f2 photomic,352778692635,Near MINT Nikon F2 Photomic A 35mm Film Camera Black Body SN/79XXXXX from Japan,https://www.ebay.com/itm/Near-MINT-Nikon-F2-Photomic-35mm-Film-Camera-Black-Body-SN-79XXXXX-Japan-/352778692635,199.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
397,57,,nikon 52mm drop,254313368607,NIKON 52mm Drop In Dedicated  Filter Holder  Screw-in type W/NC Filter,https://www.ebay.com/itm/NIKON-52mm-Drop-Dedicated-Filter-Holder-Screw-in-type-W-NC-Filter-/254313368607,38.0,USD,JP,30040,Filter Rings & Holders,StoreInventory,Used,
398,58,,nikon nikkor 200mm,153445095388,Exc++ Nikon Nikkor 200mm f/4 f 4 Ai-S Lens *911688,https://www.ebay.com/itm/Exc-Nikon-Nikkor-200mm-f-4-f-4-Ai-S-Lens-911688-/153445095388,103.99,USD,JP,3323,Lenses,FixedPrice,Used,
399,59,,nikon focusing screen,223650391013,Genuine Nikon Focusing screen type H2 for F film camera with case 8,https://www.ebay.com/itm/Genuine-Nikon-Focusing-screen-type-H2-F-film-camera-case-8-/223650391013,29.99,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,
400,60,,near mint in,372687432686,【Near Mint in box】NIKON DW-3 Waist Level Finder For F3 from Japan 3,https://www.ebay.com/itm/Near-Mint-box-NIKON-DW-3-Waist-Level-Finder-F3-Japan-3-/372687432686,74.9,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,
401,66,,nikon genuine original,264381790370,Nikon Genuine Original Vintage 52mm Front Lens Cap,https://www.ebay.com/itm/Nikon-Genuine-Original-Vintage-52mm-Front-Lens-Cap-/264381790370,9.33,USD,JP,79001,Lens Caps,StoreInventory,Used,
402,85,,n mintnikon 8x30,254319206634,"N MINT】Nikon 8x30 8.3° WF ""C"" Criterion Multi-Coated Binoculars from Japan #2202",https://www.ebay.com/itm/N-MINT-Nikon-8x30-8-3-WF-C-Criterion-Multi-Coated-Binoculars-Japan-2202-/254319206634,205.99,USD,JP,83880,Binoculars & Monoculars,StoreInventory,Used,
403,87,,mintnikon fm3a silver,163655505957,【MINT】Nikon FM3A Silver 35mm SLR Film Camera Body & Cap From Japan,https://www.ebay.com/itm/MINT-Nikon-FM3A-Silver-35mm-SLR-Film-Camera-Body-Cap-Japan-/163655505957,519.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
404,91,,nikon af nikkor,323896731027,Nikon AF NIKKOR 35-135mm F3.5-4.5 SN449936 **Excellent++**,https://www.ebay.com/itm/Nikon-AF-NIKKOR-35-135mm-F3-5-4-5-SN449936-Excellent-/323896731027,39.8,USD,JP,3323,Lenses,StoreInventory,Used,
405,96,,nikon afs nikkor,323904263235,Nikon AF-S NIKKOR ED 300mm F2.8D IF Lens for F Mount with Hood #190718m,https://www.ebay.com/itm/Nikon-AF-S-NIKKOR-ED-300mm-F2-8D-IF-Lens-F-Mount-Hood-190718m-/323904263235,1165.25,USD,JP,3323,Lenses,StoreInventory,Used,
406,98,,nikon f4 35mm,254349462515,Nikon F4 35mm SLR Film Camera Body Only SN2280927  **Excellent++**,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-Only-SN2280927-Excellent-/254349462515,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
407,3,,nikon afs nikkor,323904263235,Nikon AF-S NIKKOR ED 300mm F2.8D IF Lens for F Mount with Hood #190718m,https://www.ebay.com/itm/Nikon-AF-S-NIKKOR-ED-300mm-F2-8D-IF-Lens-F-Mount-Hood-190718m-/323904263235,1165.25,USD,JP,3323,Lenses,StoreInventory,Used,
408,5,,nikon f4 35mm,254349462515,Nikon F4 35mm SLR Film Camera Body Only SN2280927  **Excellent++**,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-Only-SN2280927-Excellent-/254349462515,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,
409,10,,nikon ai nikkor,233178860880,[Excellent] Nikon Ai NIKKOR ED 400mm F3.5 MF bright & clear lens,https://www.ebay.com/itm/Excellent-Nikon-Ai-NIKKOR-ED-400mm-F3-5-MF-bright-clear-lens-/233178860880,699.0,USD,JP,3323,Lenses,StoreInventory,Used,
410,27,,nikon d7100 241mp,223639131657,"""EXCELLENT"" Nikon D7100 24.1MP Digital SLR Camera Black Body w/ Box #190808m",https://www.ebay.com/itm/EXCELLENT-Nikon-D7100-24-1MP-Digital-SLR-Camera-Black-Body-w-Box-190808m-/223639131657,412.92,USD,JP,31388,Digital Cameras,StoreInventory,Used,
411,31,,nikon af nikkor,174023889077,[Near Mint] Nikon AF Nikkor 35-70mm f/3.3-4.5 Ai-S Zoom Lens from Japan,https://www.ebay.com/itm/Near-Mint-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Ai-S-Zoom-Lens-Japan-/174023889077,33.0,USD,JP,3323,Lenses,StoreInventory,Used,
412,35,,nikon ais zoom,173984499883,【EXC+5】 Nikon Ai-S Zoom Nikkor 25-50mm f/4 AIS MF Lens w/Hood From Japan #190490,https://www.ebay.com/itm/EXC-5-Nikon-Ai-S-Zoom-Nikkor-25-50mm-f-4-AIS-MF-Lens-w-Hood-Japan-190490-/173984499883,179.99,USD,JP,3323,Lenses,StoreInventory,Used,
413,40,,nikon nikomat ft3,372763132090,[Exc+5] Nikon Nikomat FT3 35mm SLR Film Camera Black Body Only From JAPAN,https://www.ebay.com/itm/Exc-5-Nikon-Nikomat-FT3-35mm-SLR-Film-Camera-Black-Body-Only-JAPAN-/372763132090,99.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
414,50,,nikon nippon kougaku,153610487407,""" Exc+++++ "" Nikon Nippon kougaku Nikkor-H.C 50mm 5cm F/2 For Leica LTM L39 E027",https://www.ebay.com/itm/Exc-Nikon-Nippon-kougaku-Nikkor-H-C-50mm-5cm-F-2-Leica-LTM-L39-E027-/153610487407,189.9,USD,JP,3323,Lenses,StoreInventory,Used,
415,52,,nikon ai nikkor,333306851304,[Excellent] Nikon Ai Nikkor 200mm f/4 Telephoto Lens from JAPAN,https://www.ebay.com/itm/Excellent-Nikon-Ai-Nikkor-200mm-f-4-Telephoto-Lens-JAPAN-/333306851304,69.99,USD,JP,3323,Lenses,StoreInventory,Used,
416,53,,nikon,153426154862,Sigma 18-200mm F3.5-6.3 DC AF Lens For Nikon,https://www.ebay.com/itm/Sigma-18-200mm-F3-5-6-3-DC-AF-Lens-Nikon-/153426154862,99.8,USD,JP,3323,Lenses,StoreInventory,Used,
417,60,,nmintnikon fm10 35mm,392417822047,【N.MINT】Nikon FM10 35mm SLR film Camera w/35-70mm f/3.5-4.8 Lens kit from Japan,https://www.ebay.com/itm/N-MINT-Nikon-FM10-35mm-SLR-film-Camera-w-35-70mm-f-3-5-4-8-Lens-kit-Japan-/392417822047,129.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
418,62,,nikon zoomnikkor 35200mm,223640481064,Nikon Zoom-NIKKOR 35-200mm F3.5-4.5 AI-S Lens SN229879,https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-35-200mm-F3-5-4-5-AI-S-Lens-SN229879-/223640481064,43.8,USD,JP,3323,Lenses,StoreInventory,Used,
419,65,,nikon d810 digital,133115278634,Nikon D810 Digital SLR Camera + MB-D12*Shutter Count 43245* #22964 E1,https://www.ebay.com/itm/Nikon-D810-Digital-SLR-Camera-MB-D12-Shutter-Count-43245-22964-E1-/133115278634,1209.6,USD,JP,31388,Digital Cameras,FixedPrice,Used,
420,66,,nikon f3 eye,202678957349,"""Mint"" Nikon F3 Eye Level 35mm SLR Film Camera From Japan",https://www.ebay.com/itm/Mint-Nikon-F3-Eye-Level-35mm-SLR-Film-Camera-Japan-/202678957349,359.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
421,67,,nikon nikkor w,372756944391,[MINT] Nikon Nikkor W 150mm F/5.6 S Large Format Copal 0 Shutter 4X5 From Japan,https://www.ebay.com/itm/MINT-Nikon-Nikkor-W-150mm-F-5-6-S-Large-Format-Copal-0-Shutter-4X5-Japan-/372756944391,319.99,USD,JP,3323,Lenses,StoreInventory,Used,
422,71,,nikon nikkorpc auto,323850941054,[ APP N MINT ] Nikon NIKKOR-P.C Auto 105mm f/2.5 Non Ai 35mm Film Camera JAPAN,https://www.ebay.com/itm/APP-N-MINT-Nikon-NIKKOR-P-C-Auto-105mm-f-2-5-Non-Ai-35mm-Film-Camera-JAPAN-/323850941054,159.99,USD,JP,3323,Lenses,StoreInventory,Used,
423,83,,nikon ais ais,163842201724,"""Exc+5 in New Hood"" Nikon Ais Ai-s 35mm F1.4 Wide Angle Lens From JAPAN #436",https://www.ebay.com/itm/Exc-5-New-Hood-Nikon-Ais-Ai-s-35mm-F1-4-Wide-Angle-Lens-JAPAN-436-/163842201724,399.99,USD,JP,3323,Lenses,StoreInventory,Used,
424,88,,nikon lens excellent,223656329625,Tokina AF 100mm F/2.8 MACRO AT-X M100 Nikon Lens EXCELLENT++ JAPAN/3515,https://www.ebay.com/itm/Tokina-AF-100mm-F-2-8-MACRO-AT-X-M100-Nikon-Lens-EXCELLENT-JAPAN-3515-/223656329625,98.0,USD,JP,3323,Lenses,FixedPrice,Used,
425,91,,nikon 15mm finder,143371383435,Nikon 15mm finder for UW-Nikkor 15mm F2.8 lens  Nikonos cameras  NIKONOS-V,https://www.ebay.com/itm/Nikon-15mm-finder-UW-Nikkor-15mm-F2-8-lens-Nikonos-cameras-NIKONOS-V-/143371383435,39.0,USD,JP,3323,Lenses,StoreInventory,Used,
426,96,,nikon from japan,254262275710,"""Exc++"" Tamron AF 28-300mm f/3.5-6.3 XR LD ASPH IF Lens A06 for Nikon From Japan",https://www.ebay.com/itm/Exc-Tamron-AF-28-300mm-f-3-5-6-3-XR-LD-ASPH-IF-Lens-A06-Nikon-Japan-/254262275710,69.99,USD,JP,3323,Lenses,StoreInventory,Used,
427,98,,nikon f5 late,392384988389,[Exc+++++ S/N 314xxxx] Nikon F5 Late Model 35mm Film Camera From Japan #1091,https://www.ebay.com/itm/Exc-S-N-314xxxx-Nikon-F5-Late-Model-35mm-Film-Camera-Japan-1091-/392384988389,289.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
428,99,,nikon micro nikkor,283480992866,NIKON Micro NIKKOR 105mm F/2.8 Ai-S AIS MF Lens [N Mint] From JAPAN F/S,https://www.ebay.com/itm/NIKON-Micro-NIKKOR-105mm-F-2-8-Ai-S-AIS-MF-Lens-N-Mint-JAPAN-F-S-/283480992866,210.0,USD,JP,3323,Lenses,StoreInventory,Used,
429,1,,excnikon nikkor nonai,143367588528,【EXC+++++】Nikon Nikkor Non-Ai 135mm f/3.5 Telephoto MF Lens From Japan #420,https://www.ebay.com/itm/EXC-Nikon-Nikkor-Non-Ai-135mm-f-3-5-Telephoto-MF-Lens-Japan-420-/143367588528,44.99,USD,JP,3323,Lenses,StoreInventory,Used,
430,2,,nikon nikkors auto,372761717164,[As-Is] Nikon NIKKOR-S Auto 35mm f/2.8 Non-Ai Wide Angle MF Lens From JAPAN,https://www.ebay.com/itm/As-Is-Nikon-NIKKOR-S-Auto-35mm-f-2-8-Non-Ai-Wide-Angle-MF-Lens-JAPAN-/372761717164,28.99,USD,JP,3323,Lenses,StoreInventory,Used,
431,3,,nikon nikkor 28mm,202750057086,EXCELLENT Nikon NIKKOR 28mm f/2.8 non Ai Lens Mnanual Focus from Japan,https://www.ebay.com/itm/EXCELLENT-Nikon-NIKKOR-28mm-f-2-8-non-Ai-Lens-Mnanual-Focus-Japan-/202750057086,85.0,USD,JP,3323,Lenses,StoreInventory,Used,
