,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
2065,69,,Nikon Nikomat FTN Black wNikkorSC Auto 50 mm Ai Japan EXCELLENT,254339517783,Nikon Nikomat FTN Black w/Nikkor‐S.C Auto 50mm f/1.4 non Ai from Japan EXCELLENT,https://www.ebay.com/itm/Nikon-Nikomat-FTN-Black-w-Nikkor-S-C-Auto-50mm-f-1-4-non-Ai-Japan-EXCELLENT-/254339517783,123.33,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
2066,87,,MINT Nikon Nikkor Ais Ais 28 mm F28 Angle Lens Camera Lens Japan 776,274011205390,[MINT] Nikon Nikkor Ais Ai-s 28mm F2.8 Wide Angle Lens Camera Lens Japan 776,https://www.ebay.com/itm/MINT-Nikon-Nikkor-Ais-Ai-s-28mm-F2-8-Wide-Angle-Lens-Camera-Lens-Japan-776-/274011205390,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2067,16,,D Demonstration Nikon ZoomNIKKOR 3570 mm F3345 AIS 11365 O,223660663245,*D= Demonstration Nikon Zoom-NIKKOR 35-70mm F3.3-4.5 AIS 11365 O,https://www.ebay.com/itm/D-Demonstration-Nikon-Zoom-NIKKOR-35-70mm-F3-3-4-5-AIS-11365-O-/223660663245,40.26,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2068,3,,NEAR MINT Nikon AF Nikkor 80200 mm f28 D ED Zoom Lens wHood Japan 181,133170843068,【NEAR MINT】 Nikon AF Nikkor 80-200mm f/2.8 D ED Zoom Lens w/Hood From Japan 181,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-80-200mm-f-2-8-D-ED-Zoom-Lens-w-Hood-Japan-181-/133170843068,299.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2069,8,,Mint Nikon Ai Nikkor 28 mm f28 Wide Angle MF Lens Japan 304,173842261161,[Near Mint!] Nikon Ai Nikkor 28mm f/2.8 Wide Angle MF Lens From Japan   #304,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-Nikkor-28mm-f-2-8-Wide-Angle-MF-Lens-Japan-304-/173842261161,118.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2070,12,,Nikon CFD80 SemiSoft Case D80 japan 192,223475853716,Nikon CF-D80 Semi-Soft Case for D80 from japan #192,https://www.ebay.com/itm/Nikon-CF-D80-Semi-Soft-Case-D80-japan-192-/223475853716,20.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,0.0,5
2071,59,,Nikon HN28 Nikkor AF Nikkor 80200 mm 77 mm Lens hood 7075,223666754033,"Nikon HN-28 for Nikkor AF Nikkor 80/200mm. f2,8 for 77mm Lens hood 7075",https://www.ebay.com/itm/Nikon-HN-28-Nikkor-AF-Nikkor-80-200mm-f2-8-77mm-Lens-hood-7075-/223666754033,11.25,USD,JP,78999,Lens Hoods,StoreInventory,Used,,0.0,20
2072,53,,NEAR MINT Nikon Ai NIKKOR 135 mm f28 1692,254363820492,[NEAR MINT] Nikon Ai NIKKOR 135mm f/2.8 (1692),https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-NIKKOR-135mm-f-2-8-1692-/254363820492,139.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2073,34,,Nikon ZoomNIKKOR AF 80200 mm f28 D ED Lens Japan Excellent 6858,333286907971,Nikon Zoom-NIKKOR AF 80-200mm f/2.8 D ED Lens from Japan << Excellent >> 6858,https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-AF-80-200mm-f-2-8-D-ED-Lens-Japan-Excellent-6858-/333286907971,399.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2074,31,,ExcellentNikon SB24 Speedlight Shoe Mount Flash SB24 Japan,254341363955,【Excellent++】Nikon SB-24 Speedlight Shoe Mount Flash SB24 from Japan,https://www.ebay.com/itm/Excellent-Nikon-SB-24-Speedlight-Shoe-Mount-Flash-SB24-Japan-/254341363955,39.99,USD,JP,48515,Flashes,StoreInventory,Used,,0.0,15
2075,29,,TOP MINT BOXNikon F5 35 mm Body Film Camera Black JAPAN A032,383154393481,【TOP MINT IN BOX】Nikon F5 35mm Body Only Film Camera - Black From JAPAN A032,https://www.ebay.com/itm/TOP-MINT-BOX-Nikon-F5-35mm-Body-Only-Film-Camera-Black-JAPAN-A032-/383154393481,529.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
2076,24,,EXCELLENT Nikon AF NIKKOR 85 mm F18 Lens F Mount 190815 m,323914450083,"""EXCELLENT"" Nikon AF NIKKOR 85mm F1.8 Lens for F Mount #190815m",https://www.ebay.com/itm/EXCELLENT-Nikon-AF-NIKKOR-85mm-F1-8-Lens-F-Mount-190815m-/323914450083,217.66,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2077,59,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens,223658148213,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens SN775213,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN775213-/223658148213,29.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2078,24,,NIKON Ai Nikkor 50 mm 1 14 Lens JAPAN 190088399758,173845301170,"""As Is"" NIKON Ai Nikkor 50mm 1: 1.4 Lens JAPAN #190088-399758",https://www.ebay.com/itm/As-Is-NIKON-Ai-Nikkor-50mm-1-1-4-Lens-JAPAN-190088-399758-/173845301170,84.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2079,62,,Tokina ATX PRO 2870 mm f28 MF IF AF Lens Nikon japan,183933546346,Excellent+++++ Tokina AT-X PRO 28-70mm f/2.8 MF IF AF Lens For Nikon from japan,https://www.ebay.com/itm/Excellent-Tokina-AT-X-PRO-28-70mm-f-2-8-MF-IF-AF-Lens-Nikon-japan-/183933546346,149.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2080,65,,Nikon AF NIKKOR 28200 mm f3556D Zoom Lens Japan 466340,254301676647,Nikon AF NIKKOR 28-200mm f3.5-5.6D Zoom Lens from Japan 466340,https://www.ebay.com/itm/Nikon-AF-NIKKOR-28-200mm-f3-5-5-6D-Zoom-Lens-Japan-466340-/254301676647,79.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2081,57,,Mint NIKON AF NIKKOR 28105 mm F3545 D Lens w Filter JAPAN,392263782132,【Mint】 NIKON AF NIKKOR 28-105mm F/3.5-4.5 D Lens w/ Filter from JAPAN,https://www.ebay.com/itm/Mint-NIKON-AF-NIKKOR-28-105mm-F-3-5-4-5-D-Lens-w-Filter-JAPAN-/392263782132,109.9,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2082,39,,Nikon FM10 35 mm SLR Film Camera 35135 mm f3545 lens Kit Japan FS,352790119277,Nikon FM10 35mm SLR Film Camera with 35-135 mm f/3.5-4.5 lens Kit from Japan F/S,https://www.ebay.com/itm/Nikon-FM10-35mm-SLR-Film-Camera-35-135-mm-f-3-5-4-5-lens-Kit-Japan-F-S-/352790119277,149.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
2083,28,,SIGMA Art 50 mm F14 DG HSM Nikon F w hood,233305982341,Excellent+++ SIGMA Art 50mm F1.4 DG HSM For Nikon F w/ hood,https://www.ebay.com/itm/Excellent-SIGMA-Art-50mm-F1-4-DG-HSM-Nikon-F-w-hood-/233305982341,570.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2084,41,,NIKON AF Nikkor 28200 mm F3556 G Excellent JAPAN 947,183955850111,NIKON AF Nikkor 28-200mm F/3.5-5.6 G Excellent++ From JAPAN #947,https://www.ebay.com/itm/NIKON-AF-Nikkor-28-200mm-F-3-5-5-6-G-Excellent-JAPAN-947-/183955850111,220.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2085,49,,Nikon COOLPIX S9400 181 MP Digital Camera Silver Exc wStrap Japan 4205,283497579283,Nikon COOLPIX S9400 18.1 MP Digital Camera Silver [Exc+++] w/Strap Japan [4205],https://www.ebay.com/itm/Nikon-COOLPIX-S9400-18-1-MP-Digital-Camera-Silver-Exc-w-Strap-Japan-4205-/283497579283,97.75,USD,JP,31388,Digital Cameras,StoreInventory,Used,,0.0,6
2086,71,,Nikon Speedlight SB27 Shoe Mount Flash wBox Near Mint Japan 11418,183926928313,Nikon Speedlight SB-27 Shoe Mount Flash w/Box [Near Mint] from Japan #11418,https://www.ebay.com/itm/Nikon-Speedlight-SB-27-Shoe-Mount-Flash-w-Box-Near-Mint-Japan-11418-/183926928313,44.99,USD,JP,48515,Flashes,StoreInventory,Used,,0.0,15
2087,58,,Nikon Teleconverter TC200 2X Lens F Mount wBox Caps Tokyo Near Mint Japan,254344255341,Nikon Teleconverter TC-200 2X Lens F Mount w/Box Caps Tokyo Near Mint from Japan,https://www.ebay.com/itm/Nikon-Teleconverter-TC-200-2X-Lens-F-Mount-w-Box-Caps-Tokyo-Near-Mint-Japan-/254344255341,56.55,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2088,57,,Nikon AF NIKKOR 35105 mm F3545 SN3026920,323910557022,Nikon AF NIKKOR 35-105mm F3.5-4.5 SN3026920,https://www.ebay.com/itm/Nikon-AF-NIKKOR-35-105mm-F3-5-4-5-SN3026920-/323910557022,35.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2089,63,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens SN544486,223653869259,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN544486,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN544486-/223653869259,34.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2090,40,,Nikon F3 Eyelevel 35 mm SLR Film Camera Ai NIKKOR 24 mm f28 MD4 Motor Drive,303261033379,Nikon F3 Eyelevel 35mm SLR Film Camera + Ai NIKKOR 24mm f/2.8 + MD-4 Motor Drive,https://www.ebay.com/itm/Nikon-F3-Eyelevel-35mm-SLR-Film-Camera-Ai-NIKKOR-24mm-f-2-8-MD-4-Motor-Drive-/303261033379,219.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
2091,23,,EXC Nikon AF MICRO NIKKOR 60 60 mm 28 128 Lens Japan KS406,183741182511,[EXC] Nikon AF MICRO NIKKOR 60 60mm 2.8 1:2.8 Lens from Japan #KS406,https://www.ebay.com/itm/EXC-Nikon-AF-MICRO-NIKKOR-60-60mm-2-8-1-2-8-Lens-Japan-KS406-/183741182511,150.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2092,71,,Exc Nikon Nikkor 24 mm 28 f28 Ai Lens 565631,153595075729,Exc++ Nikon Nikkor 24mm f 2.8 f/2.8 Ai Lens *565631,https://www.ebay.com/itm/Exc-Nikon-Nikkor-24mm-f-2-8-f-2-8-Ai-Lens-565631-/153595075729,128.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2093,72,,Exc Nikon Nikkor 28 mm 28 f28 Ai Lens 459865,153622868670,Exc+++ Nikon Nikkor 28mm f 2.8 f/2.8 Ai Lens *459865,https://www.ebay.com/itm/Exc-Nikon-Nikkor-28mm-f-2-8-f-2-8-Ai-Lens-459865-/153622868670,123.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2094,73,,Exc Nikon Nikkor 28 mm 28 f28 Non Ai Lens 399897,153638050342,Exc+ Nikon Nikkor 28mm f 2.8 f/2.8 Non Ai Lens *399897,https://www.ebay.com/itm/Exc-Nikon-Nikkor-28mm-f-2-8-f-2-8-Non-Ai-Lens-399897-/153638050342,88.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2095,74,,Exc Nikon Nikkor 24 mm 28 f28 Ais Lens 707380,153640096411,Exc Nikon Nikkor 24mm f 2.8 f/2.8 Ai-s Lens *707380,https://www.ebay.com/itm/Exc-Nikon-Nikkor-24mm-f-2-8-f-2-8-Ai-s-Lens-707380-/153640096411,113.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2096,75,,Exc Nikon Nikkor 50 mm 14 Ai Lens 4194693,163650213680,Exc+ Nikon Nikkor 50mm f/1.4 f 1.4 Ai Lens *4194693,https://www.ebay.com/itm/Exc-Nikon-Nikkor-50mm-f-1-4-f-1-4-Ai-Lens-4194693-/163650213680,93.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2097,76,,Exc Nikon Nikkor N Auto 24 mm f28 28 Non Ai Lens 348434,163682098927,Exc++ Nikon Nikkor N Auto 24mm f/2.8 f 2.8 Non Ai Lens *348434,https://www.ebay.com/itm/Exc-Nikon-Nikkor-N-Auto-24mm-f-2-8-f-2-8-Non-Ai-Lens-348434-/163682098927,93.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2098,11,,Near Mint Nikon AF Nikkor 85 mm f18 D wHood Japan 133,383153600411,[Near Mint]  Nikon AF Nikkor 85mm f/1.8 D w/Hood from Japan #133,https://www.ebay.com/itm/Near-Mint-Nikon-AF-Nikkor-85mm-f-1-8-D-w-Hood-Japan-133-/383153600411,240.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2099,52,,A061 Tamron AF 28300 mm f3563 LD XR Di Lens Nikon Excellent,233343094197,A061 Tamron AF 28-300mm f/3.5-6.3 LD XR Di Lens for Nikon Excellent-,https://www.ebay.com/itm/A061-Tamron-AF-28-300mm-f-3-5-6-3-LD-XR-Di-Lens-Nikon-Excellent-/233343094197,62.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2100,88,,Nikon AF MICRO NIKKOR 105 mm f28 D Japan,293226991199,Excellent-!! Nikon AF MICRO NIKKOR 105mm f/2.8 D from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-MICRO-NIKKOR-105mm-f-2-8-D-Japan-/293226991199,179.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2101,48,,MINT Nikon Zoom NIKKOR 2885 mm f3545 MF AiS Lens Japan,223668321047,【MINT】 Nikon Zoom NIKKOR 28-85mm f/3.5-4.5 MF Ai-S Lens from Japan,https://www.ebay.com/itm/MINT-Nikon-Zoom-NIKKOR-28-85mm-f-3-5-4-5-MF-Ai-S-Lens-Japan-/223668321047,59.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2102,40,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens,323900836876,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens SN471717,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN471717-/323900836876,25.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2103,29,,Nikon NIKKORUD Auto 20 mm f35 Non Ai Lens Japan,293230378369,Excellent-!! Nikon NIKKOR-UD Auto 20mm f/3.5 Non Ai Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-UD-Auto-20mm-f-3-5-Non-Ai-Lens-Japan-/293230378369,179.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2104,0,,Tokina ATX Pro AF 2870 mm Nikon Japan 485126,193082529122,Excellent+++++ Tokina AT-X Pro AF 28-70mm f2.8 for Nikon from Japan 485126,https://www.ebay.com/itm/Excellent-Tokina-AT-X-Pro-AF-28-70mm-f2-8-Nikon-Japan-485126-/193082529122,159.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2105,26,,Nikon AFS FX NIKKOR 50 mm f18 G Excellent SHIPPING,263514939691,USED Nikon AF-S FX NIKKOR 50mm f/1.8G Excellent FREE SHIPPING,https://www.ebay.com/itm/USED-Nikon-AF-S-FX-NIKKOR-50mm-f-1-8G-Excellent-FREE-SHIPPING-/263514939691,278.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,,0.0,6
2106,24,,Mint Nikon NikkorS Auto 35 mm F28 NonAi Lens Japan,133168534512,[Near Mint] Nikon Nikkor-S Auto 35mm F2.8 Non-Ai Lens From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-S-Auto-35mm-F2-8-Non-Ai-Lens-Japan-/133168534512,54.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2107,15,,Near Mint Cosina 100 mm F35 MC Macro MF Lens Nikon 787J,202723672384,"""Near Mint"" Cosina 100mm F/3.5 MC Macro MF Lens for Nikon 787#J",https://www.ebay.com/itm/Near-Mint-Cosina-100mm-F-3-5-MC-Macro-MF-Lens-Nikon-787-J-/202723672384,66.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2108,54,,Nikon AF Nikkor 2450 mm F3345 Zoom Lens Condition,233186613791,Nikon AF Nikkor 24-50mm F/3.3-4.5 Zoom Lens Very Good Condition,https://www.ebay.com/itm/Nikon-AF-Nikkor-24-50mm-F-3-3-4-5-Zoom-Lens-Very-Good-Condition-/233186613791,39.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2109,95,,MINT Nikon SB80DX Speed Light Shoe Mount Flash Japan wCase,401869215860,[MINT] Nikon SB-80DX Speed Light Shoe Mount Flash from Japan w/Case,https://www.ebay.com/itm/MINT-Nikon-SB-80DX-Speed-Light-Shoe-Mount-Flash-Japan-w-Case-/401869215860,49.99,USD,JP,48515,Flashes,FixedPrice,Used,,0.0,15
2110,96,,Nikon AF Nikkor 80200 mm f28 ED 90W409,223574915691,[Excellent] Nikon AF Nikkor 80-200mm f/2.8 ED (90-W409),https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-80-200mm-f-2-8-ED-90-W409-/223574915691,170.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2111,1,,Mint Box SIGMA 1750MM F28 EX DC OS HSM Zoom Lens NIKON AF D 159,173946425148,[Mint in Box] SIGMA 17-50MM F/2.8 EX DC OS HSM Zoom Lens For NIKON AF D #159,https://www.ebay.com/itm/Mint-Box-SIGMA-17-50MM-F-2-8-EX-DC-OS-HSM-Zoom-Lens-NIKON-AF-D-159-/173946425148,141.95,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2112,48,,Nikon F5 35 mm SLR Film Camera SN3007908 wBattery MN30 Quick Charger MH30,133164817562,Nikon F5 35mm SLR Film Camera SN3007908 w/Battery MN-30 Quick Charger MH-30,https://www.ebay.com/itm/Nikon-F5-35mm-SLR-Film-Camera-SN3007908-w-Battery-MN-30-Quick-Charger-MH-30-/133164817562,214.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
2113,14,,Nikon NIKKORH Auto 50 mm f2 Lens Japan 483,192906747728,Excellent+++ Nikon NIKKOR-H Auto 50mm f/2 non-Ai Lens from Japan #483,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-H-Auto-50mm-f-2-non-Ai-Lens-Japan-483-/192906747728,37.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2114,18,,MINT BOX Nikon Ai NIKKOR 28 mm f35 Manual Focus Lens wHOOD Japan,392409550627,MINT in BOX Nikon Ai NIKKOR 28mm f3.5 Manual Focus Lens w/HOOD From Japan,https://www.ebay.com/itm/MINT-BOX-Nikon-Ai-NIKKOR-28mm-f3-5-Manual-Focus-Lens-w-HOOD-Japan-/392409550627,79.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2115,12,,MintNikon F3 35 mm SLR Film Camera Body Japan1449,283609680350,【Mint】Nikon F3 35mm SLR Film Camera Body from Japan-#1449,https://www.ebay.com/itm/Mint-Nikon-F3-35mm-SLR-Film-Camera-Body-Japan-1449-/283609680350,319.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,0.0,10
2116,28,,Near MINTNikon AFS Micro NIKKOR 40 mm 128 G No2081364 Japan Seller,303268165926,【Near MINT】Nikon AF-S Micro NIKKOR 40mm 1:2.8G No.2081364 Japan Seller,https://www.ebay.com/itm/Near-MINT-Nikon-AF-S-Micro-NIKKOR-40mm-1-2-8G-No-2081364-Japan-Seller-/303268165926,145.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2117,4,,Nikon Nippon Kogaku FisheyeNIKKOR Auto 8 mm f28 Lens,223665019038,Nikon Nippon Kogaku Fisheye-NIKKOR Auto 8mm f/2.8 Lens,https://www.ebay.com/itm/Nikon-Nippon-Kogaku-Fisheye-NIKKOR-Auto-8mm-f-2-8-Lens-/223665019038,829.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2118,51,,Nikon AF NIKKOR 2035 mm F28 D Lens EXCELLENT JAPAN2581,223517701157,Nikon AF NIKKOR 20-35mm F/2.8 D Lens EXCELLENT+ JAPAN/2581,https://www.ebay.com/itm/Nikon-AF-NIKKOR-20-35mm-F-2-8-D-Lens-EXCELLENT-JAPAN-2581-/223517701157,430.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2119,83,,Nikon AFS DX ZoomNikkor 1870 mm f3545 G ED Lens,153636211659,Nikon AF-S DX Zoom-Nikkor 18-70mm f/3.5-4.5 G IF ED Lens,https://www.ebay.com/itm/Nikon-AF-S-DX-Zoom-Nikkor-18-70mm-f-3-5-4-5-G-IF-ED-Lens-/153636211659,89.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2120,43,,EXC Tamron Non Ai 70210 mm f384 Macro Zoom Lens Nikon Japan 791,173882826767,[EXC+] Tamron  Non Ai 70-210mm f/3.8-4 Macro Zoom Lens for Nikon From Japan #791,https://www.ebay.com/itm/EXC-Tamron-Non-Ai-70-210mm-f-3-8-4-Macro-Zoom-Lens-Nikon-Japan-791-/173882826767,39.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2121,69,,Mint Nikon 1 V3 184 MP Mirrorless Body Black 1 year warranty,153442669719,Near Mint! Nikon 1 V3 18.4 MP Mirrorless Body Black - 1 year warranty,https://www.ebay.com/itm/Near-Mint-Nikon-1-V3-18-4-MP-Mirrorless-Body-Black-1-year-warranty-/153442669719,498.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,,0.0,6
2122,70,,Mint Nikon 1 NIKKOR 30110 mm f3856 VR Black 1 year warranty,153452362142,Near Mint! Nikon 1 NIKKOR 30-110mm f/3.8-5.6 VR Black - 1 year warranty,https://www.ebay.com/itm/Near-Mint-Nikon-1-NIKKOR-30-110mm-f-3-8-5-6-VR-Black-1-year-warranty-/153452362142,218.0,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2123,82,,Nikon Df Digital SLR Camera Shutter Count 680023563 G3,143372588756,Nikon Df Digital SLR Camera *Shutter Count 6800*#23563 G3,https://www.ebay.com/itm/Nikon-Df-Digital-SLR-Camera-Shutter-Count-6800-23563-G3-/143372588756,1267.2,USD,JP,31388,Digital Cameras,FixedPrice,Used,,0.0,6
2124,79,,NIPPON KOGAKU NIKKOR SC 5 cm NIKON S Mount S1 S2 S3 S4 38,173872721080,[EXC+3] NIPPON KOGAKU NIKKOR S.C 5cm f1.4 LENS NIKON S Mount FOR S1 S2 S3 S4 #38,https://www.ebay.com/itm/EXC-3-NIPPON-KOGAKU-NIKKOR-S-C-5cm-f1-4-LENS-NIKON-S-Mount-S1-S2-S3-S4-38-/173872721080,117.45,USD,JP,3323,Lenses,StoreInventory,Used,Nippon Kougaku Nikon Nikkor S-c f1.4 5cm,0.0,21
2125,70,,Nikon AFS Nikkor 2485 mm F3545 G ED Lens Japan 491140,312766875716,Nikon AF-S Nikkor 24-85mm F3.5-4.5 G ED Lens w/caps from Japan #491140,https://www.ebay.com/itm/Nikon-AF-S-Nikkor-24-85mm-F3-5-4-5-G-ED-Lens-w-caps-Japan-491140-/312766875716,169.8,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2126,80,,Nikon NikkorSW 90 mm F8 Lens 20365 B4,133013382823,Nikon Nikkor-SW 90mm F/8 Lens #20365 B4,https://www.ebay.com/itm/Nikon-Nikkor-SW-90mm-F-8-Lens-20365-B4-/133013382823,453.6,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2127,92,,NEAR MINT Nikon AiS Micro Nikkor 105 mm f28 MF Telephoto Japan 364,153642922387,【 NEAR MINT+ 】Nikon Ai-S Micro Nikkor 105mm f/2.8 MF Telephoto from Japan #364,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-S-Micro-Nikkor-105mm-f-2-8-MF-Telephoto-Japan-364-/153642922387,209.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2128,68,,Nikon PCNIKKOR 35 mm f28 Non AI Perspective Control Shift Lens Japan,163757907011,Nikon PC-NIKKOR 35mm f/2.8 Non AI Perspective Control Shift Lens Made In Japan,https://www.ebay.com/itm/Nikon-PC-NIKKOR-35mm-f-2-8-Non-AI-Perspective-Control-Shift-Lens-Made-Japan-/163757907011,152.52,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2129,0,,App N Mint AS Nikon AF Nikkor 75300 mm f4556 Lens Japan 967,401885734968,"""App N Mint AS IS"" Nikon AF Nikkor 75-300mm f/4.5-5.6 Lens From Japan #967",https://www.ebay.com/itm/App-N-Mint-IS-Nikon-AF-Nikkor-75-300mm-f-4-5-5-6-Lens-Japan-967-/401885734968,49.99,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2130,6,,NearMint Nikon Nikkor 24 mm F28 D AF Lens 220W331,223564776069,[NearMint+] Nikon Nikkor 24mm F/2.8 D AF Lens (220-W331),https://www.ebay.com/itm/NearMint-Nikon-Nikkor-24mm-F-2-8-D-AF-Lens-220-W331-/223564776069,170.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2131,28,,NIKON AF Nikkor 85 mm F14 Prime Lens Excellent Japan 940,174031254019,NIKON AF Nikkor 85mm F/1.4 D Prime Lens Excellent++ From Japan #940,https://www.ebay.com/itm/NIKON-AF-Nikkor-85mm-F-1-4-D-Prime-Lens-Excellent-Japan-940-/174031254019,586.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2132,3,,EXCELLENT Nikon Ai Nikkor 24 mm F28 Wide Angle MF Lens F Mount 190830d,333318588493,"""EXCELLENT"" Nikon Ai Nikkor 24mm F2.8 Wide Angle MF Lens for F Mount #190830d",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-Nikkor-24mm-F2-8-Wide-Angle-MF-Lens-F-Mount-190830d-/333318588493,128.0,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
2133,13,,ISNikon AI NIKKOR 135 mm MF Lens Free shipping Japan 7,133172167375,【AS IS】Nikon AI NIKKOR 135mm f/3.5 MF Lens Free shipping from Japan 7,https://www.ebay.com/itm/AS-IS-Nikon-AI-NIKKOR-135mm-f-3-5-MF-Lens-Free-shipping-Japan-7-/133172167375,42.99,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2134,64,,EXC Nikon AF NIKKOR 3570 mm f28 D Lens Japan,223593522874,【EXC+++++】 Nikon AF NIKKOR 35-70mm f/2.8 D Lens from Japan,https://www.ebay.com/itm/EXC-Nikon-AF-NIKKOR-35-70mm-f-2-8-D-Lens-Japan-/223593522874,203.12,USD,JP,3323,Lenses,FixedPrice,Used,,0.0,21
2135,16,,Ex Nikon Nikkor AI 50 mm F14 Manual Focus Lens SLRDSLR 14160,223660656217,"*Ex* Nikon Nikkor AI 50mm F/1.4 Manual Focus Lens for SLR,DSLR  14160",https://www.ebay.com/itm/Ex-Nikon-Nikkor-AI-50mm-F-1-4-Manual-Focus-Lens-SLR-DSLR-14160-/223660656217,80.1,USD,JP,3323,Lenses,StoreInventory,Used,,0.0,21
